strain	median
AB1	-0.012983
BRC20067	-0.028351
CB4852	0.0043803
CB4854	-0.036614
CB4856	-0.046886
CB4932	-0.0033273
CX11254	-0.013712
CX11262	-0.061528
CX11264	-0.022387
CX11271	0.0030828
CX11276	-0.04225
CX11285	-0.08798
CX11292	-0.029625
CX11307	0.012095
CX11314	-0.012458
CX11315	-0.0052237
DL200	-0.0075615
DL226	-0.024169
DL238	0.025493
ECA246	0.01789
ECA248	-0.063139
ECA250	-0.037083
ECA251	-0.01325
ECA252	-0.0044776
ECA259	-0.033137
ECA348	0.025972
ECA349	-0.029795
ECA36	-0.072442
ECA363	-0.043491
ECA372	-0.028977
ECA396	-0.12213
ED3005	0.011053
ED3011	-0.045233
ED3012	-0.026133
ED3017	-0.013424
ED3040	-0.05303
ED3046	-0.0099317
ED3048	-0.0094129
ED3049	-0.022484
ED3052	-0.029893
ED3073	-0.030848
ED3077	-0.03415
EG4347	-0.034724
EG4349	-0.0072149
EG4724	-0.032244
EG4725	-0.016669
EG4946	-0.0051307
GXW1	-0.020939
JT11398	-0.016785
JU1088	-0.025919
JU1172	-0.060935
JU1200	-0.011672
JU1212	-0.010426
JU1213	-0.040394
JU1242	-0.0070422
JU1246	-0.051377
JU1395	-0.010602
JU1400	-0.029052
JU1409	-0.061364
JU1440	-0.016987
JU1491	-0.0068088
JU1530	-0.00046891
JU1543	-0.01327
JU1568	-0.00094116
JU1580	-0.036135
JU1581	-0.065398
JU1586	-0.026062
JU1652	-0.027925
JU1793	-0.002816
JU1808	-0.034598
JU1896	-0.034774
JU2001	-0.022796
JU2007	-0.011323
JU2131	-0.0072184
JU2141	-0.019241
JU2234	-0.035718
JU2464	-0.0054221
JU2466	-0.008689
JU2513	-0.05444
JU2519	-0.028551
JU2522	-0.03954
JU2526	-0.04436
JU2534	-0.021035
JU2565	-0.0042582
JU2566	-0.032696
JU2578	-0.021515
JU258	-0.032551
JU2587	-0.026492
JU2593	-0.0066904
JU2600	-0.033109
JU2800	-0.029417
JU2862	-0.072905
JU2866	-0.023252
JU2878	-0.046532
JU2879	-0.045845
JU2906	-0.027344
JU310	-0.0047664
JU311	-0.030983
JU3125	-0.012963
JU3127	-0.014721
JU3134	-0.032921
JU3135	-0.046422
JU3137	-0.024629
JU3140	-0.032126
JU323	-0.02233
JU346	0.0096083
JU360	-0.078354
JU367	-0.0093703
JU393	-0.022248
JU394	-0.0044422
JU397	-0.046768
JU406	-0.016419
JU440	-0.034318
JU561	-0.022782
JU642	-0.05487
JU751	-0.044992
JU774	-0.054964
JU775	-0.0056074
JU778	-0.03071
JU782	-0.012107
JU792	-0.044925
JU830	-0.0053928
JU847	-0.034311
KR314	-0.015654
LKC34	-0.032311
LSJ1	-0.020055
MY1	0.0096074
MY10	-0.030225
MY16	-0.033595
MY18	-0.08505
MY2212	-0.010628
MY23	-0.04941
MY2453	-0.0059785
MY2530	-0.017784
MY2535	-0.0077756
MY2573	-0.036995
MY2693	-0.02771
MY2741	-0.02581
MY679	0.006921
MY920	-0.033389
N2	0.0049655
NIC1	-0.037578
NIC1107	-0.0285
NIC166	-0.023347
NIC195	-0.059019
NIC199	-0.034146
NIC2	-0.053721
NIC207	-0.053687
NIC231	-0.034857
NIC236	-0.033924
NIC242	-0.042382
NIC251	-0.026188
NIC252	-0.06431
NIC255	-0.044036
NIC256	-0.042729
NIC258	-0.0070185
NIC259	-0.056845
NIC260	-0.013001
NIC261	-0.043928
NIC262	-0.033213
NIC265	-0.01159
NIC266	-0.0077107
NIC267	-0.045364
NIC268	-0.043202
NIC269	-0.05191
NIC271	-0.018336
NIC272	0.0058296
NIC274	-0.03351
NIC275	-0.012376
NIC276	-0.0072444
NIC277	-0.042696
NIC3	-0.017731
NIC513	-0.042414
NIC514	-0.038699
NIC522	-0.021398
NIC523	-0.0070184
PB303	0.0025512
PS2025	-0.02167
PX179	-0.026141
QG2075	-0.018322
QG536	-0.053887
QG556	-0.039135
QG557	-0.044875
QW947	-0.049359
QX1212	0.0085223
QX1233	0.0013583
QX1791	-0.030594
QX1792	-0.043316
QX1793	-0.0009703
QX1794	0.0078086
RC301	-0.019657
WN2001	-0.072815
WN2002	-0.036648
WN2033	-0.018191
XZ1513	0.0078168
XZ1514	0.028482
XZ1516	-0.011392
