strain	median
AB1	-0.015033
BRC20067	-0.042093
CB4852	-0.067497
CB4854	-0.047422
CB4856	-0.068927
CB4932	-0.059819
CX11254	-0.048623
CX11262	-0.054873
CX11264	-0.043128
CX11271	-0.044358
CX11276	-0.07627
CX11285	-0.10195
CX11292	-0.055952
CX11307	-0.034097
CX11314	-0.015384
CX11315	-0.060422
DL200	-0.0071086
DL226	-0.060099
DL238	-0.0099953
ECA246	-0.029654
ECA248	-0.10008
ECA250	-0.05853
ECA251	-0.065674
ECA252	-0.016554
ECA259	-0.094563
ECA348	0.0017332
ECA349	-0.071456
ECA36	-0.06742
ECA363	-0.043476
ECA372	-0.061484
ECA396	-0.1707
ED3005	-0.032585
ED3011	-0.085507
ED3012	-0.030594
ED3017	-0.077033
ED3040	-0.088148
ED3046	-0.013857
ED3048	-0.06584
ED3049	-0.033151
ED3052	-0.073691
ED3073	-0.036083
ED3077	-0.056151
EG4347	-0.042851
EG4349	-0.019825
EG4724	0.0051637
EG4725	-0.024266
EG4946	-0.042503
GXW1	-0.064502
JT11398	-0.041616
JU1088	-0.058965
JU1172	-0.091528
JU1200	-0.028802
JU1212	-0.079459
JU1213	-0.092387
JU1242	-0.035563
JU1246	-0.076043
JU1395	-0.0076368
JU1400	-0.043264
JU1409	-0.093277
JU1440	-0.064595
JU1491	-0.050452
JU1530	-0.079001
JU1543	-0.022154
JU1568	-0.0026721
JU1580	-0.024077
JU1581	-0.096674
JU1586	-0.08196
JU1652	-0.063217
JU1793	-0.039178
JU1808	-0.0412
JU1896	-0.056468
JU2001	-0.030639
JU2007	-0.037199
JU2131	0.001522
JU2141	-0.079386
JU2234	-0.036966
JU2464	-0.01832
JU2466	-0.028987
JU2513	-0.076997
JU2519	-0.043074
JU2522	-0.057616
JU2526	-0.097243
JU2534	-0.060419
JU2565	-0.050342
JU2566	-0.094913
JU2578	-0.057441
JU258	-0.065808
JU2587	-0.02627
JU2593	-0.078931
JU2600	-0.051331
JU2800	-0.040274
JU2862	-0.075411
JU2866	-0.058003
JU2878	-0.045137
JU2879	-0.038643
JU2906	0.011175
JU310	-0.019284
JU311	-0.049317
JU3125	-0.024556
JU3127	-0.041203
JU3134	-0.071281
JU3135	-0.067939
JU3137	-0.065109
JU3140	-0.082757
JU323	-0.05894
JU346	-0.033429
JU360	-0.10097
JU367	-0.067837
JU393	-0.051893
JU394	-0.042772
JU397	-0.045923
JU406	-0.033303
JU440	-0.073659
JU561	-0.037957
JU642	-0.082331
JU751	-0.12959
JU774	-0.080398
JU775	-0.054321
JU778	-0.044088
JU782	-0.050961
JU792	-0.073575
JU830	-0.064344
JU847	-0.041817
KR314	-0.012849
LKC34	-0.037212
LSJ1	-0.0027355
MY1	-0.032953
MY10	-0.031201
MY16	-0.046576
MY18	-0.082343
MY2212	-0.050464
MY23	-0.10631
MY2453	-0.055684
MY2530	-0.027186
MY2535	-0.06902
MY2573	-0.058957
MY2693	-0.0076239
MY2741	-0.060063
MY679	0.013145
MY920	-0.053265
N2	0.015519
NIC1	-0.070663
NIC1107	-0.074334
NIC166	-0.042845
NIC195	-0.051305
NIC199	-0.065768
NIC2	-0.08253
NIC207	-0.085853
NIC231	-0.050725
NIC236	-0.060027
NIC242	-0.063881
NIC251	-0.051974
NIC252	-0.1021
NIC255	-0.07281
NIC256	-0.072243
NIC258	0.013374
NIC259	-0.079371
NIC260	-0.0072316
NIC261	-0.064329
NIC262	-0.089791
NIC265	-0.028844
NIC266	-0.035735
NIC267	-0.03166
NIC268	-0.059585
NIC269	-0.037355
NIC271	-0.05499
NIC272	-0.042432
NIC274	-0.032529
NIC275	-0.02894
NIC276	-0.046571
NIC277	-0.086698
NIC3	-0.041317
NIC513	-0.057482
NIC514	-0.054815
NIC522	-0.060983
NIC523	-0.0053921
PB303	-0.041811
PS2025	-0.024245
PX179	-0.074151
QG2075	-0.048102
QG536	-0.088221
QG556	-0.025447
QG557	-0.064142
QW947	-0.078113
QX1212	-0.017265
QX1233	-0.01851
QX1791	-0.036318
QX1792	-0.057843
QX1793	-0.066834
QX1794	-0.040104
RC301	-0.041146
WN2001	-0.095977
WN2002	-0.075077
WN2033	-0.045549
XZ1513	-0.0094532
XZ1514	0.04032
XZ1516	-0.014174
