strain	median
AB1	-0.11691
BRC20067	-0.197
CB4852	-0.3004
CB4854	-0.24678
CB4856	-0.33384
CB4932	-0.20003
CX11254	-0.27343
CX11262	-0.54267
CX11264	-0.1802
CX11271	-0.30679
CX11276	-0.30951
CX11285	-0.5375
CX11292	-0.22746
CX11307	-0.11725
CX11314	-0.05359
CX11315	-0.31619
DL200	-0.052357
DL226	-0.30294
DL238	-0.036875
ECA246	-0.15385
ECA248	-0.51636
ECA250	-0.2691
ECA251	-0.33961
ECA252	-0.051519
ECA259	-0.47881
ECA348	0.090487
ECA349	-0.34136
ECA36	-0.38351
ECA363	-0.11544
ECA372	-0.34579
ECA396	-0.85449
ED3005	-0.21929
ED3011	-0.40619
ED3012	-0.20265
ED3017	-0.41384
ED3040	-0.37902
ED3046	-0.058362
ED3048	-0.33598
ED3049	-0.14777
ED3052	-0.41504
ED3073	-0.092514
ED3077	-0.2463
EG4347	-0.19536
EG4349	-0.10866
EG4724	0.022869
EG4725	-0.082206
EG4946	-0.21551
GXW1	-0.27843
JT11398	-0.15859
JU1088	-0.27743
JU1172	-0.46213
JU1200	-0.12974
JU1212	-0.39254
JU1213	-0.44472
JU1242	-0.16091
JU1246	-0.33293
JU1395	0.0066872
JU1400	-0.15169
JU1409	-0.57537
JU1440	-0.40239
JU1491	-0.25385
JU1530	-0.38738
JU1543	-0.051158
JU1568	-0.024814
JU1580	-0.19464
JU1581	-0.45711
JU1586	-0.39932
JU1652	-0.26154
JU1793	-0.20259
JU1808	-0.13875
JU1896	-0.2386
JU2001	-0.21439
JU2007	-0.20928
JU2131	-0.020267
JU2141	-0.42076
JU2234	-0.25413
JU2464	-0.10759
JU2466	-0.13134
JU2513	-0.39911
JU2519	-0.10397
JU2522	-0.26593
JU2526	-0.42784
JU2534	-0.26131
JU2565	-0.20829
JU2566	-0.49028
JU2578	-0.29088
JU258	-0.33665
JU2587	-0.099968
JU2593	-0.27175
JU2600	-0.27659
JU2800	-0.2869
JU2862	-0.3353
JU2866	-0.32239
JU2878	-0.2048
JU2879	-0.28389
JU2906	0.057829
JU310	-0.06835
JU311	-0.26692
JU3125	-0.087277
JU3127	-0.20568
JU3134	-0.36605
JU3135	-0.31365
JU3137	-0.27965
JU3140	-0.40144
JU323	-0.26036
JU346	-0.15624
JU360	-0.60538
JU367	-0.30554
JU393	-0.24872
JU394	-0.22554
JU397	-0.19465
JU406	-0.17929
JU440	-0.35238
JU561	-0.23147
JU642	-0.39306
JU751	-0.50315
JU774	-0.30823
JU775	-0.31677
JU778	-0.21757
JU782	-0.12475
JU792	-0.38292
JU830	-0.16273
JU847	-0.25375
KR314	-0.047852
LKC34	-0.23084
LSJ1	-0.066213
MY1	-0.17759
MY10	-0.087094
MY16	-0.24626
MY18	-0.31754
MY2212	-0.31819
MY23	-0.4733
MY2453	-0.27922
MY2530	-0.1511
MY2535	-0.31766
MY2573	-0.27583
MY2693	-0.030548
MY2741	-0.31724
MY679	0.087457
MY920	-0.29109
N2	0.11171
NIC1	-0.31142
NIC1107	-0.38489
NIC166	-0.29438
NIC195	-0.37376
NIC199	-0.30746
NIC2	-0.32448
NIC207	-0.37662
NIC231	-0.27162
NIC236	-0.29804
NIC242	-0.28226
NIC251	-0.20729
NIC252	-0.60809
NIC255	-0.36534
NIC256	-0.37375
NIC258	-0.0069622
NIC259	-0.43169
NIC260	-0.025055
NIC261	-0.26349
NIC262	-0.46437
NIC265	-0.19447
NIC266	-0.17264
NIC267	-0.12915
NIC268	-0.40416
NIC269	-0.20379
NIC271	-0.30309
NIC272	-0.20722
NIC274	-0.24224
NIC275	-0.19717
NIC276	-0.24998
NIC277	-0.3999
NIC3	-0.23725
NIC513	-0.25602
NIC514	-0.22249
NIC522	-0.30359
NIC523	-0.056071
PB303	-0.21694
PS2025	-0.11636
PX179	-0.35257
QG2075	-0.24464
QG536	-0.45389
QG556	-0.075997
QG557	-0.31406
QW947	-0.37698
QX1212	-0.11783
QX1233	-0.096231
QX1791	-0.28274
QX1792	-0.33407
QX1793	-0.37012
QX1794	-0.19966
RC301	-0.25172
WN2001	-0.42157
WN2002	-0.42608
WN2033	-0.2814
XZ1513	-0.054481
XZ1514	0.1734
XZ1516	-0.11866
