strain	median
AB1	-0.37159
BRC20067	-0.40817
CB4852	-0.17164
CB4854	-0.43659
CB4856	-1.1351
CB4932	0.015111
CX11254	-0.83334
CX11262	-1.85
CX11264	-0.61311
CX11271	-0.44862
CX11276	-1.1984
CX11285	-2.344
CX11292	-0.91849
CX11307	-0.50212
CX11314	0.11207
CX11315	-1.1411
DL200	-0.63875
DL226	-1.1085
DL238	0.004992
ECA246	-0.69101
ECA248	-1.5015
ECA250	-0.39272
ECA251	-0.9866
ECA252	0.24228
ECA259	-1.6844
ECA348	1.2092
ECA349	-0.71666
ECA36	-1.9196
ECA363	-1.7234
ECA372	-1.2437
ECA396	-3.1761
ED3005	-0.16164
ED3011	-1.0667
ED3012	-0.54711
ED3017	-1.698
ED3040	-0.70475
ED3046	-0.44289
ED3048	-1.1042
ED3049	-0.7425
ED3052	-1.134
ED3073	-0.47723
ED3077	-0.96487
EG4347	-0.91804
EG4349	-0.45874
EG4724	-0.048954
EG4725	-0.72367
EG4946	-0.45386
GXW1	-1.2555
JT11398	-0.17091
JU1088	-1.0048
JU1172	-1.7025
JU1200	-0.25749
JU1212	-1.0537
JU1213	-1.5614
JU1242	-0.16459
JU1246	-0.88577
JU1395	-0.2799
JU1400	-0.61313
JU1409	-2.1975
JU1440	-0.75625
JU1491	-0.73127
JU1530	-0.58494
JU1543	0.11721
JU1568	0.47635
JU1580	-0.58534
JU1581	-1.8223
JU1586	-1.0802
JU1652	-0.85858
JU1793	-1.2512
JU1808	-0.56016
JU1896	-0.60993
JU2001	-0.67673
JU2007	-0.69881
JU2131	0.32825
JU2141	-1.3652
JU2234	-0.67204
JU2464	-0.57098
JU2466	-0.75259
JU2513	-0.99619
JU2519	-0.36617
JU2522	-0.74554
JU2526	-1.7322
JU2534	-0.59161
JU2565	-0.79646
JU2566	-0.81762
JU2578	-0.73316
JU258	-0.97854
JU2587	0.0016098
JU2593	-0.069777
JU2600	-0.92468
JU2800	-1.2087
JU2862	-1.6466
JU2866	-2.2144
JU2878	-0.70789
JU2879	-1.1924
JU2906	0.83468
JU310	0.076087
JU311	-0.73771
JU3125	-0.36335
JU3127	-0.61097
JU3134	-1.1804
JU3135	-0.72454
JU3137	-1.1147
JU3140	-1.2482
JU323	-0.56829
JU346	-0.079555
JU360	-2.4058
JU367	-0.85275
JU393	-1.1473
JU394	-0.77854
JU397	-0.7914
JU406	-0.41259
JU440	-0.70391
JU561	-0.14717
JU642	-0.91921
JU751	-2.0123
JU774	-0.92168
JU775	-0.58127
JU778	-0.68575
JU782	0.013005
JU792	-0.94579
JU830	0.10287
JU847	-0.99315
KR314	0.49482
LKC34	-0.65153
LSJ1	-0.16565
MY1	0.070431
MY10	-0.12097
MY16	-0.6621
MY18	-1.314
MY2212	-1.282
MY23	-1.165
MY2453	-0.71212
MY2530	-0.29216
MY2535	-0.72785
MY2573	-1.0203
MY2693	-0.31709
MY2741	-0.75258
MY679	-0.13372
MY920	-1.2571
N2	0.30996
NIC1	-0.94447
NIC1107	-0.72051
NIC166	-0.94678
NIC195	-1.3392
NIC199	-0.97225
NIC2	-0.87953
NIC207	-0.47079
NIC231	-0.99393
NIC236	-1.0958
NIC242	-0.56397
NIC251	-0.53209
NIC252	-2.6241
NIC255	-0.9667
NIC256	-1.2432
NIC258	-0.063391
NIC259	-1.3913
NIC260	-0.02596
NIC261	-0.6007
NIC262	-1.3724
NIC265	-0.66892
NIC266	-0.49955
NIC267	-0.38356
NIC268	-1.2441
NIC269	-1.1979
NIC271	-0.56777
NIC272	-0.043211
NIC274	-0.58527
NIC275	-0.3363
NIC276	-0.32303
NIC277	-1.1053
NIC3	-0.60519
NIC513	-0.53521
NIC514	-0.23724
NIC522	-0.66001
NIC523	0.0013399
PB303	-0.3468
PS2025	-0.98844
PX179	-0.81143
QG2075	-0.88958
QG536	-1.1611
QG556	-0.43187
QG557	-1.0807
QW947	-0.8914
QX1212	-0.14688
QX1233	0.050652
QX1791	-0.93326
QX1792	-1.5471
QX1793	-0.7738
QX1794	0.031208
RC301	-0.60134
WN2001	-1.4135
WN2002	-1.1211
WN2033	-0.98481
XZ1513	-0.22248
XZ1514	0.73749
XZ1516	-0.32844
