strain	median
AB1	-0.026732
BRC20067	-0.026945
CB4852	0.018262
CB4854	-0.036742
CB4856	-0.028314
CB4932	-0.030451
CX11254	-0.02095
CX11262	-0.025441
CX11264	-0.013658
CX11271	-0.042228
CX11276	-0.019206
CX11285	-0.031418
CX11292	-0.02879
CX11307	-0.017917
CX11314	-0.031567
CX11315	-0.022686
DL200	-0.041032
DL226	-0.024919
DL238	-0.028289
ECA246	-0.016201
ECA248	-0.050238
ECA250	-0.011436
ECA251	-0.028682
ECA252	-0.039182
ECA259	-0.02957
ECA348	-0.014443
ECA349	-0.02309
ECA36	-0.03189
ECA363	-0.041475
ECA372	-0.023133
ECA396	-0.042545
ED3005	-0.016233
ED3011	-0.022074
ED3012	-0.037959
ED3017	-0.018983
ED3040	-0.02535
ED3046	0.010842
ED3048	-0.044445
ED3049	-0.0049167
ED3052	-0.051432
ED3073	-0.01203
ED3077	-0.036519
EG4347	-0.032073
EG4349	-0.018064
EG4724	-0.010898
EG4725	-0.040058
EG4946	-0.017348
GXW1	-0.031625
JT11398	-0.020564
JU1088	-0.034494
JU1172	-0.019954
JU1200	-0.020477
JU1212	-0.022833
JU1213	-0.042011
JU1242	-0.032435
JU1246	-0.039519
JU1395	-0.02966
JU1400	-0.0057209
JU1409	-0.027532
JU1440	-0.042593
JU1491	-0.022743
JU1530	-0.012432
JU1543	-0.038903
JU1568	0.0023684
JU1580	-0.0087354
JU1581	-0.033414
JU1586	-0.02549
JU1652	-0.050156
JU1793	-0.032421
JU1808	-0.05529
JU1896	-0.021201
JU2001	-0.036037
JU2007	-0.033639
JU2131	-0.0082544
JU2141	-0.019611
JU2234	-0.027393
JU2464	-0.026317
JU2466	-0.032163
JU2513	-0.041777
JU2519	-0.03862
JU2522	-0.0018151
JU2526	-0.020986
JU2534	-0.03113
JU2565	-0.018756
JU2566	-0.01947
JU2578	-0.02545
JU258	-0.035506
JU2587	0.02803
JU2593	-0.009374
JU2600	-0.029987
JU2800	-0.035869
JU2862	-0.034776
JU2866	-0.014391
JU2878	-0.035997
JU2879	-0.018791
JU2906	-0.021516
JU310	-0.042114
JU311	-0.030896
JU3125	-0.034959
JU3127	-0.019451
JU3134	0.0066108
JU3135	-0.032427
JU3137	-0.0089337
JU3140	-0.014439
JU323	-0.039456
JU346	-0.014041
JU360	-0.045811
JU367	0.0022962
JU393	-0.040537
JU394	-0.029976
JU397	-0.031721
JU406	-0.017986
JU440	-0.021188
JU561	-0.041164
JU642	-0.030752
JU751	-0.018253
JU774	-0.030524
JU775	-0.031735
JU778	-0.054163
JU782	-0.049041
JU792	-0.026836
JU830	-0.023077
JU847	-0.021228
KR314	-0.018539
LKC34	-0.040807
LSJ1	-0.013337
MY1	-0.023959
MY10	-0.010039
MY16	-0.050117
MY18	-0.023284
MY2212	-0.025136
MY23	-0.04294
MY2453	-0.02507
MY2530	-0.033312
MY2535	-0.025215
MY2573	-0.015863
MY2693	-0.020039
MY2741	-0.028693
MY679	-0.025141
MY920	-0.0079856
N2	-0.042125
NIC1	-0.038013
NIC1107	-0.030327
NIC166	-0.035371
NIC195	-0.052687
NIC199	-0.039396
NIC2	-0.017776
NIC207	-0.025996
NIC231	-0.024845
NIC236	-0.010848
NIC242	-0.031521
NIC251	-0.052765
NIC252	-0.022433
NIC255	-0.01603
NIC256	-0.025673
NIC258	-0.043585
NIC259	-0.028296
NIC260	0.022552
NIC261	-0.039513
NIC262	-0.015945
NIC265	-0.0082714
NIC266	-0.039195
NIC267	-0.062353
NIC268	-0.035022
NIC269	-0.028597
NIC271	-0.04945
NIC272	-0.029232
NIC274	-0.018489
NIC275	-0.019937
NIC276	-0.027431
NIC277	-0.037321
NIC3	-0.03717
NIC513	-0.029709
NIC514	-0.031565
NIC522	-0.026237
NIC523	-0.036352
PB303	-0.02159
PS2025	-0.021056
PX179	-0.019151
QG2075	-0.02562
QG536	-0.043129
QG556	-0.0132
QG557	-0.02067
QW947	-0.046474
QX1212	-0.010817
QX1233	-0.02377
QX1791	-0.033692
QX1792	-0.017783
QX1793	-0.016258
QX1794	-0.036818
RC301	-0.027281
WN2001	-0.019279
WN2002	-0.0086982
WN2033	-0.0091329
XZ1513	-0.017323
XZ1514	-0.04708
XZ1516	-0.01956
