strain	median
AB1	0.00020268
BRC20067	0.00035181
CB4852	0.00012408
CB4854	0.00038546
CB4856	0.00028366
CB4932	0.00090041
CX11254	9.9255e-05
CX11262	0.00014541
CX11264	0.00014632
CX11271	0.00012501
CX11276	0.00033938
CX11285	0.00019357
CX11292	0.00057596
CX11307	0.00019924
CX11314	0.00032905
CX11315	0.00016263
DL200	0.00033944
DL226	0.00044662
DL238	0.00014122
ECA246	0.00014786
ECA248	0.00039191
ECA250	0.00030895
ECA251	0.00055907
ECA252	0.00050582
ECA259	8.1536e-05
ECA348	-0.00018717
ECA349	0.000257
ECA36	0.00010585
ECA363	0.00035295
ECA372	0.00030395
ECA396	0.00051325
ED3005	0.0011558
ED3011	0.00034631
ED3012	0.00033019
ED3017	0.00039316
ED3040	0.00065674
ED3046	0.00094036
ED3048	0.00039642
ED3049	0.00024586
ED3052	0.00031879
ED3073	0.00046197
ED3077	0.00053256
EG4347	0.00061218
EG4349	0.00059173
EG4724	0.00036521
EG4725	0.00035947
EG4946	0.00038931
GXW1	0.00065924
JT11398	0.00055559
JU1088	0.00033283
JU1172	1.6224e-05
JU1200	0.00030476
JU1212	0.000317
JU1213	0.00040765
JU1242	0.0003335
JU1246	0.00039569
JU1395	0.00046924
JU1400	0.00033248
JU1409	1.4103e-05
JU1440	0.00066663
JU1491	0.00053107
JU1530	0.00036498
JU1543	0.00022994
JU1568	0.0010618
JU1580	0.00026068
JU1581	0.000203
JU1586	0.00043597
JU1652	0.00026127
JU1793	0.00017771
JU1808	0.00045916
JU1896	0.0004783
JU2001	0.00036109
JU2007	0.00043438
JU2131	0.00051018
JU2141	0.00025592
JU2234	0.00015589
JU2464	0.00096879
JU2466	0.00075308
JU2513	0.00035638
JU2519	0.00058337
JU2522	0.00043202
JU2526	0.00064477
JU2534	0.00040113
JU2565	0.00030604
JU2566	0.00022297
JU2578	0.00066438
JU258	0.0002395
JU2587	0.00098138
JU2593	0.00044183
JU2600	0.00023976
JU2800	0.00048884
JU2862	0.00023735
JU2866	0.00031154
JU2878	0.00047445
JU2879	0.00038967
JU2906	0.00014539
JU310	0.00037405
JU311	0.0003921
JU3125	0.00025139
JU3127	0.00034128
JU3134	0.00055506
JU3135	0.0004189
JU3137	0.00031802
JU3140	6.3501e-05
JU323	0.00034274
JU346	0.00044927
JU360	0.0004119
JU367	0.0004328
JU393	0.0008556
JU394	0.0008809
JU397	8.1023e-05
JU406	8.5401e-05
JU440	-1.0889e-05
JU561	0.00049047
JU642	0.00037722
JU751	0.0003761
JU774	4.8292e-05
JU775	0.00056414
JU778	0.00046326
JU782	0.00033866
JU792	0.00033593
JU830	0.00096146
JU847	0.00042201
KR314	0.0006256
LKC34	0.00050788
LSJ1	0.00024133
MY1	0.00058827
MY10	0.00037259
MY16	0.00050653
MY18	0.00034904
MY2212	0.00034166
MY23	0.00021445
MY2453	0.00065031
MY2530	0.00046718
MY2535	0.00029192
MY2573	0.00031867
MY2693	0.0001901
MY2741	0.00044093
MY679	0.00044724
MY920	-0.00013788
N2	0.00032075
NIC1	0.00089573
NIC1107	9.6591e-05
NIC166	0.00031847
NIC195	0.000117
NIC199	9.2751e-05
NIC2	0.00042378
NIC207	0.0002226
NIC231	0.00049629
NIC236	0.00038389
NIC242	0.00049312
NIC251	0.00039923
NIC252	3.7425e-05
NIC255	0.00063585
NIC256	0.00062949
NIC258	0.00042721
NIC259	0.00048027
NIC260	0.00017329
NIC261	0.00017902
NIC262	0.0001174
NIC265	0.00063004
NIC266	4.5616e-05
NIC267	0.00055378
NIC268	0.00026808
NIC269	0.00018885
NIC271	0.00046263
NIC272	0.0005175
NIC274	0.0003141
NIC275	0.00030239
NIC276	0.00033257
NIC277	0.00037394
NIC3	0.00040787
NIC513	0.00044484
NIC514	0.000206
NIC522	0.0003612
NIC523	0.00027444
PB303	0.00023562
PS2025	0.0001964
PX179	0.0003195
QG2075	0.00039616
QG536	0.00052885
QG556	0.00029566
QG557	0.00037196
QW947	0.00028931
QX1212	0.00026203
QX1233	0.00060525
QX1791	0.00027362
QX1792	0.00042976
QX1793	0.00050489
QX1794	0.00021754
RC301	0.00055834
WN2001	0.00041572
WN2002	0.00061317
WN2033	0.00049019
XZ1513	7.2787e-05
XZ1514	-0.00011892
XZ1516	0.00022795
