strain	median
AB1	-0.17153
BRC20067	-0.29091
CB4852	-0.18807
CB4854	-0.34264
CB4856	-0.32042
CB4932	-0.25156
CX11254	-0.20866
CX11262	-0.046696
CX11264	-0.053526
CX11271	-0.37882
CX11276	-0.11898
CX11285	-0.21536
CX11292	-0.3987
CX11307	-0.28196
CX11314	-0.17377
CX11315	-0.26522
DL200	-0.058698
DL226	-0.29145
DL238	-0.23636
ECA246	-0.11644
ECA248	-0.41756
ECA250	-0.26576
ECA251	-0.36579
ECA252	-0.051926
ECA259	-0.29445
ECA348	-0.057339
ECA349	-0.24173
ECA36	-0.87518
ECA363	-0.22542
ECA372	-0.42339
ECA396	-0.26865
ED3005	-0.23443
ED3011	-0.43449
ED3012	-0.37694
ED3017	-0.32162
ED3040	-0.34237
ED3046	-0.11867
ED3048	-0.5535
ED3049	-0.21795
ED3052	-0.34027
ED3073	-0.11213
ED3077	-0.21791
EG4347	-0.28216
EG4349	-0.15898
EG4724	-0.30332
EG4725	-0.25315
EG4946	-0.31401
GXW1	-0.42996
JT11398	-0.16939
JU1088	-0.21718
JU1172	-0.47422
JU1200	-0.35304
JU1212	-0.33057
JU1213	-0.51519
JU1242	-0.38661
JU1246	-0.62857
JU1395	-0.35245
JU1400	-0.016538
JU1409	-0.29049
JU1440	-0.16646
JU1491	-0.15563
JU1530	-0.1284
JU1543	-0.18151
JU1568	-0.0044869
JU1580	-0.27964
JU1581	-0.38229
JU1586	-0.26264
JU1652	-0.24414
JU1793	-0.26212
JU1808	-0.28417
JU1896	-0.3712
JU2001	-0.20666
JU2007	-0.2226
JU2131	-0.27508
JU2141	-0.093812
JU2234	-0.032237
JU2464	-0.21116
JU2466	-0.14943
JU2513	-0.46949
JU2519	-0.24211
JU2522	-0.22593
JU2526	-0.40077
JU2534	-0.39184
JU2565	-0.15094
JU2566	-0.21451
JU2578	-0.67149
JU258	-0.31403
JU2587	-0.24208
JU2593	-0.32161
JU2600	-0.10818
JU2800	-0.51107
JU2862	-0.41735
JU2866	-0.14012
JU2878	-0.96426
JU2879	-0.19877
JU2906	-0.091484
JU310	-0.23086
JU311	-0.13422
JU3125	-0.18651
JU3127	-0.41291
JU3134	-0.3934
JU3135	-0.38916
JU3137	-0.15122
JU3140	-0.061962
JU323	-0.16686
JU346	-0.19298
JU360	-0.2602
JU367	-0.1483
JU393	-0.11525
JU394	-0.39971
JU397	-0.2407
JU406	-0.15007
JU440	-0.28616
JU561	-0.27273
JU642	-0.32916
JU751	-0.064269
JU774	-0.41512
JU775	-0.17408
JU778	-0.38955
JU782	-0.10633
JU792	-0.16337
JU830	-0.065642
JU847	-0.20892
KR314	-0.076488
LKC34	-0.39385
LSJ1	-0.080113
MY1	-0.22496
MY10	-0.22251
MY16	-0.083821
MY18	-0.29906
MY2212	-0.42193
MY23	-0.33811
MY2453	0.0035849
MY2530	-0.41985
MY2535	-0.21989
MY2573	-0.15034
MY2693	-0.15786
MY2741	-0.36417
MY679	-0.42093
MY920	-0.37447
N2	-0.022534
NIC1	-0.38886
NIC1107	-0.24433
NIC166	-0.23583
NIC195	-0.5035
NIC199	-0.31855
NIC2	-0.36176
NIC207	-0.40967
NIC231	-0.39413
NIC236	-0.43125
NIC242	-0.21801
NIC251	-0.29854
NIC252	-0.16854
NIC255	-0.2143
NIC256	-0.34702
NIC258	-0.1616
NIC259	-0.39468
NIC260	-0.26923
NIC261	-0.38669
NIC262	-0.1264
NIC265	-0.26126
NIC266	-0.24371
NIC267	-0.4813
NIC268	-0.57197
NIC269	-0.1836
NIC271	-0.094001
NIC272	-0.35066
NIC274	-0.22638
NIC275	-0.23566
NIC276	-0.74227
NIC277	-0.49499
NIC3	-0.10398
NIC513	-0.53177
NIC514	-0.39317
NIC522	-0.16339
NIC523	-0.16533
PB303	-0.25752
PS2025	-0.27045
PX179	-0.39472
QG2075	-0.25549
QG536	-0.3749
QG556	-0.27298
QG557	-0.43599
QW947	-0.41315
QX1212	-0.20169
QX1233	-0.3487
QX1791	-0.17293
QX1792	-0.41059
QX1793	-0.21978
QX1794	-0.23518
RC301	-0.3192
WN2001	-0.26452
WN2002	-0.22225
WN2033	-0.26203
XZ1513	-0.18848
XZ1514	0.000865
XZ1516	-0.051643
