strain	median
AB1	0.10705
BRC20067	0.064312
CB4852	-0.0039054
CB4854	0.067144
CB4856	0.028742
CB4932	0.10618
CX11254	0.013128
CX11262	-0.00087395
CX11264	0.062838
CX11271	0.030514
CX11276	0.059496
CX11285	0.02423
CX11292	0.058577
CX11307	0.026387
CX11314	0.042212
CX11315	0.045145
DL200	0.077625
DL226	0.055428
DL238	0.068327
ECA246	0.036379
ECA248	0.087869
ECA250	0.023258
ECA251	0.095473
ECA252	0.033401
ECA259	0.011777
ECA348	0.01176
ECA349	0.056618
ECA36	0.031611
ECA363	0.042719
ECA372	0.063879
ECA396	0.030503
ED3005	0.16931
ED3011	0.041725
ED3012	0.043355
ED3017	0.020229
ED3040	0.10688
ED3046	0.15639
ED3048	0.054614
ED3049	0.014239
ED3052	0.042943
ED3073	0.049526
ED3077	0.082473
EG4347	0.11539
EG4349	0.057153
EG4724	0.10294
EG4725	0.069291
EG4946	0.062811
GXW1	0.17082
JT11398	0.10207
JU1088	0.043479
JU1172	-0.023502
JU1200	0.070111
JU1212	0.046829
JU1213	0.082071
JU1242	0.053312
JU1246	0.068608
JU1395	0.091657
JU1400	0.0010101
JU1409	0.026632
JU1440	0.068229
JU1491	0.089876
JU1530	0.017758
JU1543	0.095826
JU1568	0.20839
JU1580	0.049037
JU1581	0.013817
JU1586	0.072943
JU1652	0.034981
JU1793	0.035131
JU1808	0.097171
JU1896	0.081023
JU2001	0.079842
JU2007	0.073445
JU2131	0.049459
JU2141	0.040868
JU2234	0.023545
JU2464	0.087755
JU2466	0.10838
JU2513	0.017418
JU2519	0.13208
JU2522	0.080514
JU2526	0.079214
JU2534	0.057622
JU2565	0.057672
JU2566	0.02421
JU2578	0.11502
JU258	0.03922
JU2587	0.18127
JU2593	0.055954
JU2600	0.025944
JU2800	0.044974
JU2862	0.077736
JU2866	0.0024464
JU2878	0.047427
JU2879	0.051743
JU2906	0.004464
JU310	0.1099
JU311	0.036632
JU3125	0.044934
JU3127	0.010523
JU3134	0.056788
JU3135	0.14044
JU3137	0.063574
JU3140	0.021741
JU323	0.043241
JU346	0.053071
JU360	0.0034491
JU367	0.0807
JU393	0.16031
JU394	0.15202
JU397	0.033946
JU406	0.034852
JU440	-0.0027132
JU561	0.091382
JU642	0.053457
JU751	0.10986
JU774	-0.007509
JU775	0.042984
JU778	0.10404
JU782	0.145
JU792	0.053618
JU830	0.1206
JU847	0.063626
KR314	0.16378
LKC34	0.090231
LSJ1	0.045606
MY1	0.10966
MY10	0.031351
MY16	0.065839
MY18	0.06279
MY2212	0.024068
MY23	0.02539
MY2453	0.040769
MY2530	0.087986
MY2535	0.027608
MY2573	0.027313
MY2693	0.04747
MY2741	0.02448
MY679	0.021606
MY920	0.02429
N2	0.03808
NIC1	0.17248
NIC1107	-0.016412
NIC166	0.026175
NIC195	0.031515
NIC199	0.023791
NIC2	0.050952
NIC207	0.013245
NIC231	0.082756
NIC236	0.053032
NIC242	0.067436
NIC251	0.098324
NIC252	0.072814
NIC255	0.063491
NIC256	0.078309
NIC258	0.0018351
NIC259	0.044545
NIC260	0.039274
NIC261	0.034812
NIC262	0.043931
NIC265	0.14398
NIC266	0.028027
NIC267	0.097678
NIC268	0.061176
NIC269	0.041603
NIC271	0.064777
NIC272	0.096309
NIC274	0.057534
NIC275	0.056923
NIC276	0.053653
NIC277	0.042186
NIC3	0.079639
NIC513	0.052162
NIC514	0.022243
NIC522	0.080839
NIC523	0.04315
PB303	0.035378
PS2025	-0.00062835
PX179	0.031048
QG2075	0.07942
QG536	0.073487
QG556	0.01468
QG557	0.012284
QW947	0.0062406
QX1212	0.069354
QX1233	0.044125
QX1791	0.01295
QX1792	0.079965
QX1793	0.043205
QX1794	0.032897
RC301	0.10639
WN2001	0.050341
WN2002	0.079431
WN2033	0.089038
XZ1513	0.017414
XZ1514	0.01301
XZ1516	0.012227
