strain	median
AB1	0.013778
BRC20067	0.013012
CB4852	0.018284
CB4854	0.02037
CB4856	0.014207
CB4932	0.0085164
CX11254	0.015376
CX11262	0.003219
CX11264	0.011147
CX11271	0.015908
CX11276	0.013677
CX11285	0.012082
CX11292	0.0093042
CX11307	0.012855
CX11314	0.019436
CX11315	0.013879
DL200	0.013728
DL226	0.010087
DL238	0.021707
ECA246	0.012621
ECA248	0.015934
ECA250	0.012685
ECA251	0.012451
ECA252	0.015461
ECA259	0.023176
ECA348	0.0041599
ECA349	0.010026
ECA36	0.026099
ECA363	0.0084806
ECA372	0.020329
ECA396	0.009828
ED3005	0.021268
ED3011	0.019185
ED3012	0.015119
ED3017	0.015849
ED3040	0.01496
ED3046	0.017072
ED3048	0.02139
ED3049	0.016888
ED3052	0.022829
ED3073	0.016132
ED3077	0.015328
EG4347	0.019328
EG4349	0.017244
EG4724	0.013522
EG4725	0.013362
EG4946	0.0088051
GXW1	0.010113
JT11398	0.010268
JU1088	0.02018
JU1172	0.0094385
JU1200	0.013628
JU1212	0.0096378
JU1213	0.018402
JU1242	0.015797
JU1246	0.018727
JU1395	0.010917
JU1400	0.010002
JU1409	0.017772
JU1440	0.013099
JU1491	0.014704
JU1530	0.017602
JU1543	0.0097203
JU1568	0.013787
JU1580	0.0098648
JU1581	0.019433
JU1586	0.013697
JU1652	0.0093375
JU1793	0.0059683
JU1808	0.0062797
JU1896	0.014838
JU2001	0.0046017
JU2007	0.015452
JU2131	0.015066
JU2141	0.01325
JU2234	0.013685
JU2464	0.007563
JU2466	0.0062824
JU2513	0.019998
JU2519	0.016823
JU2522	0.01058
JU2526	0.014994
JU2534	0.017152
JU2565	0.0076578
JU2566	0.014102
JU2578	0.0045231
JU258	0.020588
JU2587	0.007973
JU2593	0.017191
JU2600	0.01881
JU2800	0.018266
JU2862	0.021903
JU2866	0.018824
JU2878	0.018918
JU2879	0.024278
JU2906	0.013495
JU310	0.0052488
JU311	0.019735
JU3125	0.021241
JU3127	0.012068
JU3134	0.011974
JU3135	0.017082
JU3137	0.010721
JU3140	0.011217
JU323	0.024964
JU346	0.014056
JU360	0.016116
JU367	0.014221
JU393	0.010927
JU394	0.013813
JU397	0.010559
JU406	0.017811
JU440	0.011258
JU561	0.012056
JU642	0.015168
JU751	0.013664
JU774	0.018337
JU775	0.018812
JU778	0.018561
JU782	0.0181
JU792	0.015715
JU830	0.0091674
JU847	0.015746
KR314	0.012949
LKC34	0.015078
LSJ1	0.011358
MY1	0.020533
MY10	0.0079201
MY16	0.020855
MY18	0.013473
MY2212	0.0082354
MY23	0.023707
MY2453	0.014629
MY2530	0.0092887
MY2535	0.017473
MY2573	0.0086112
MY2693	0.012175
MY2741	0.0084377
MY679	0.010521
MY920	0.010358
N2	0.019404
NIC1	0.012731
NIC1107	0.0069805
NIC166	0.021174
NIC195	0.029542
NIC199	0.022785
NIC2	0.025949
NIC207	0.016387
NIC231	0.012715
NIC236	0.025992
NIC242	0.021265
NIC251	0.014341
NIC252	0.024017
NIC255	0.0077724
NIC256	0.015998
NIC258	0.010828
NIC259	0.016685
NIC260	0.026924
NIC261	0.012758
NIC262	0.0031693
NIC265	0.0105
NIC266	0.019708
NIC267	0.022242
NIC268	0.0289
NIC269	0.015958
NIC271	0.019934
NIC272	0.011082
NIC274	0.023196
NIC275	0.011265
NIC276	0.019232
NIC277	0.022794
NIC3	0.02088
NIC513	0.015233
NIC514	0.015895
NIC522	0.018341
NIC523	0.013785
PB303	0.020118
PS2025	0.00985
PX179	0.0084234
QG2075	0.0044734
QG536	0.01807
QG556	0.012805
QG557	0.018126
QW947	0.017008
QX1212	0.012814
QX1233	0.012586
QX1791	0.019503
QX1792	0.0091098
QX1793	0.0093793
QX1794	0.018075
RC301	0.01234
WN2001	0.016619
WN2002	0.015741
WN2033	0.014955
XZ1513	0.0049221
XZ1514	0.008591
XZ1516	0.013473
