strain	median
AB1	0.083772
BRC20067	0.063596
CB4852	0.023014
CB4854	0.062398
CB4856	0.068346
CB4932	0.075127
CX11254	0.032177
CX11262	0.017387
CX11264	0.066981
CX11271	0.0058748
CX11276	0.032931
CX11285	0.019404
CX11292	0.057622
CX11307	0.011692
CX11314	0.054235
CX11315	0.078759
DL200	0.11811
DL226	0.14684
DL238	0.033648
ECA246	-0.0019536
ECA248	0.039542
ECA250	0.072393
ECA251	0.029695
ECA252	0.015121
ECA259	0.12194
ECA348	0.09431
ECA349	0.14358
ECA36	0.053313
ECA363	0.047116
ECA372	0.083112
ECA396	-0.14574
ED3005	-0.0068897
ED3011	-0.0046918
ED3012	0.072277
ED3017	0.024037
ED3040	0.059991
ED3046	0.064045
ED3048	0.067109
ED3049	0.13907
ED3052	0.047314
ED3073	0.088045
ED3077	0.12908
EG4347	0.074212
EG4349	0.066002
EG4724	0.042398
EG4725	0.035469
EG4946	0.049523
GXW1	0.11768
JT11398	0.058696
JU1088	0.054091
JU1172	0.05625
JU1200	0.025544
JU1212	0.061986
JU1213	0.0085889
JU1242	0.085373
JU1246	0.10453
JU1395	0.07391
JU1400	0.046881
JU1409	0.039084
JU1440	0.086374
JU1491	0.077492
JU1530	0.030171
JU1543	0.12877
JU1568	-0.0012627
JU1580	0.055784
JU1581	0.035819
JU1586	0.013809
JU1652	0.15752
JU1793	0.049863
JU1808	0.1072
JU1896	0.05401
JU2001	0.014379
JU2007	0.027726
JU2131	0.10141
JU2141	-0.013557
JU2234	-0.0097258
JU2464	0.10383
JU2466	0.060533
JU2513	0.020671
JU2519	0.10353
JU2522	0.035771
JU2526	0.090692
JU2534	0.12663
JU2565	0.062299
JU2566	0.023327
JU2578	0.026758
JU258	0.085619
JU2587	0.073419
JU2593	0.13315
JU2600	0.025138
JU2800	0.092802
JU2862	-0.051219
JU2866	0.023949
JU2878	0.038863
JU2879	0.039862
JU2906	0.095097
JU310	0.06529
JU311	-0.046155
JU3125	0.14122
JU3127	0.033974
JU3134	0.088732
JU3135	0.079096
JU3137	0.058483
JU3140	0.076462
JU323	0.078633
JU346	0.018081
JU360	0.05094
JU367	0.033364
JU393	0.021897
JU394	0.047201
JU397	0.02544
JU406	0.04701
JU440	-0.091216
JU561	0.10213
JU642	0.029879
JU751	0.11163
JU774	0.073524
JU775	0.089253
JU778	-0.016106
JU782	0.096339
JU792	0.017984
JU830	0.044272
JU847	0.058339
KR314	0.054222
LKC34	0.061581
LSJ1	0.024084
MY1	0.043978
MY10	0.081836
MY16	0.092346
MY18	0.098346
MY2212	0.0488
MY23	0.071171
MY2453	0.0057366
MY2530	0.12291
MY2535	0.088015
MY2573	0.064636
MY2693	0.080036
MY2741	0.14488
MY679	0.052622
MY920	0.03077
N2	0.031593
NIC1	0.056509
NIC1107	0.13549
NIC166	-0.028588
NIC195	0.12703
NIC199	0.014181
NIC2	0.041106
NIC207	0.09214
NIC231	-0.0045329
NIC236	0.074898
NIC242	0.066109
NIC251	0.022077
NIC252	0.026702
NIC255	0.03601
NIC256	-0.019772
NIC258	-0.026342
NIC259	0.081473
NIC260	0.048493
NIC261	0.020469
NIC262	0.091246
NIC265	0.059291
NIC266	0.08587
NIC267	0.098574
NIC268	0.057676
NIC269	0.11675
NIC271	0.13094
NIC272	0.09879
NIC274	0.057397
NIC275	0.10313
NIC276	0.062328
NIC277	0.031609
NIC3	0.033949
NIC513	0.024783
NIC514	0.07767
NIC522	0.076685
NIC523	0.016956
PB303	0.078872
PS2025	0.086599
PX179	0.081578
QG2075	0.02377
QG536	0.057942
QG556	0.10631
QG557	0.028208
QW947	0.157
QX1212	0.10462
QX1233	0.062467
QX1791	0.013942
QX1792	0.036742
QX1793	0.056615
QX1794	0.029575
RC301	0.094104
WN2001	0.054505
WN2002	0.033584
WN2033	0.044397
XZ1513	0.15007
XZ1514	0.01171
XZ1516	0.039055
