strain	median
AB1	0.30162
BRC20067	0.21951
CB4852	0.52108
CB4854	0.23929
CB4856	0.53671
CB4932	0.04183
CX11254	0.505
CX11262	0.94234
CX11264	0.32406
CX11271	0.6598
CX11276	0.43206
CX11285	0.87827
CX11292	0.4678
CX11307	0.16356
CX11314	-0.0047541
CX11315	0.52557
DL200	0.1577
DL226	0.42616
DL238	0.036047
ECA246	0.28914
ECA248	0.8521
ECA250	0.59432
ECA251	0.67751
ECA252	0.079873
ECA259	0.72281
ECA348	-0.40418
ECA349	0.46215
ECA36	0.49177
ECA363	0.61627
ECA372	0.62915
ECA396	1.2167
ED3005	0.21171
ED3011	0.65576
ED3012	0.52704
ED3017	0.70636
ED3040	0.55585
ED3046	0.18673
ED3048	0.46745
ED3049	0.31006
ED3052	0.44976
ED3073	0.17298
ED3077	0.33986
EG4347	0.38111
EG4349	0.096717
EG4724	-0.061769
EG4725	0.099959
EG4946	0.27725
GXW1	0.44402
JT11398	0.17883
JU1088	0.41013
JU1172	0.66569
JU1200	0.042377
JU1212	0.53575
JU1213	0.71246
JU1242	0.34356
JU1246	0.34697
JU1395	-0.066072
JU1400	0.35053
JU1409	0.81592
JU1440	0.60738
JU1491	0.47155
JU1530	0.68092
JU1543	-0.091226
JU1568	0.038568
JU1580	0.19387
JU1581	0.90741
JU1586	0.54439
JU1652	0.56189
JU1793	0.42617
JU1808	0.013163
JU1896	0.38928
JU2001	0.3337
JU2007	0.43755
JU2131	-0.19146
JU2141	0.59926
JU2234	0.29726
JU2464	0.2377
JU2466	0.23006
JU2513	0.61514
JU2519	0.12881
JU2522	0.37677
JU2526	0.77915
JU2534	0.35039
JU2565	0.31263
JU2566	0.8615
JU2578	0.34821
JU258	0.50316
JU2587	-0.0042872
JU2593	0.35382
JU2600	0.54647
JU2800	0.48959
JU2862	0.47812
JU2866	0.70353
JU2878	0.27207
JU2879	0.51145
JU2906	-0.29673
JU310	0.082183
JU311	0.40479
JU3125	0.32535
JU3127	0.43983
JU3134	0.60201
JU3135	0.28675
JU3137	0.19106
JU3140	0.76076
JU323	0.3
JU346	0.27123
JU360	1.1556
JU367	0.44515
JU393	0.5568
JU394	0.40606
JU397	0.29512
JU406	0.16939
JU440	0.49077
JU561	0.17967
JU642	0.63651
JU751	0.73702
JU774	0.47652
JU775	0.46752
JU778	0.33478
JU782	0.09239
JU792	0.54261
JU830	0.12856
JU847	0.41564
KR314	-0.053189
LKC34	0.35962
LSJ1	0.14779
MY1	0.21343
MY10	-0.030557
MY16	0.28082
MY18	0.58356
MY2212	0.65193
MY23	0.83829
MY2453	0.38549
MY2530	0.15599
MY2535	0.40159
MY2573	0.35912
MY2693	0.057166
MY2741	0.34658
MY679	-0.22226
MY920	0.43524
N2	-0.1773
NIC1	0.48264
NIC1107	0.59054
NIC166	0.56903
NIC195	0.56173
NIC199	0.44446
NIC2	0.42342
NIC207	0.45305
NIC231	0.46305
NIC236	0.37031
NIC242	0.33666
NIC251	0.2012
NIC252	1.1223
NIC255	0.56895
NIC256	0.54588
NIC258	-0.0089965
NIC259	0.66088
NIC260	0.055785
NIC261	0.30831
NIC262	0.72416
NIC265	0.33203
NIC266	0.23817
NIC267	0.22564
NIC268	0.48494
NIC269	0.31837
NIC271	0.33385
NIC272	0.16898
NIC274	0.44885
NIC275	0.31928
NIC276	0.35512
NIC277	0.57064
NIC3	0.26453
NIC513	0.40808
NIC514	0.23524
NIC522	0.37893
NIC523	0.18134
PB303	0.21864
PS2025	0.095558
PX179	0.3956
QG2075	0.43243
QG536	0.60684
QG556	0.0058775
QG557	0.52936
QW947	0.58916
QX1212	0.066432
QX1233	0.11994
QX1791	0.45008
QX1792	0.6079
QX1793	0.74886
QX1794	0.15715
RC301	0.27131
WN2001	0.55448
WN2002	0.59422
WN2033	0.38117
XZ1513	0.19948
XZ1514	-0.34912
XZ1516	0.14813
