strain	median
AB1	0.14417
BRC20067	0.18432
CB4852	0.01588
CB4854	0.18112
CB4856	0.10796
CB4932	0.21423
CX11254	0.060267
CX11262	0.058134
CX11264	0.1115
CX11271	0.08864
CX11276	0.095834
CX11285	0.081968
CX11292	0.17442
CX11307	0.042799
CX11314	0.13635
CX11315	0.076459
DL200	0.13469
DL226	0.15591
DL238	0.097238
ECA246	0.12617
ECA248	0.20539
ECA250	0.16153
ECA251	0.18647
ECA252	0.10786
ECA259	0.087383
ECA348	-0.049904
ECA349	0.116
ECA36	0.057012
ECA363	0.092321
ECA372	0.11053
ECA396	0.12954
ED3005	0.19361
ED3011	0.12846
ED3012	0.13759
ED3017	0.1396
ED3040	0.24229
ED3046	0.22114
ED3048	0.12317
ED3049	0.070296
ED3052	0.14388
ED3073	0.17721
ED3077	0.22465
EG4347	0.22868
EG4349	0.19502
EG4724	0.11562
EG4725	0.15027
EG4946	0.14711
GXW1	0.23914
JT11398	0.17362
JU1088	0.1081
JU1172	0.065016
JU1200	0.12708
JU1212	0.10227
JU1213	0.16398
JU1242	0.12279
JU1246	0.16633
JU1395	0.16302
JU1400	0.072327
JU1409	0.045544
JU1440	0.21739
JU1491	0.15052
JU1530	0.12607
JU1543	0.12271
JU1568	0.21025
JU1580	0.1128
JU1581	0.092885
JU1586	0.14339
JU1652	0.083719
JU1793	0.078213
JU1808	0.18381
JU1896	0.15052
JU2001	0.16274
JU2007	0.17977
JU2131	0.15979
JU2141	0.088456
JU2234	0.099883
JU2464	0.16566
JU2466	0.24555
JU2513	0.13789
JU2519	0.1932
JU2522	0.13519
JU2526	0.20735
JU2534	0.13706
JU2565	0.10847
JU2566	0.097574
JU2578	0.16615
JU258	0.10406
JU2587	0.23393
JU2593	0.15041
JU2600	0.10637
JU2800	0.14609
JU2862	0.089207
JU2866	0.037981
JU2878	0.14806
JU2879	0.090028
JU2906	0.052434
JU310	0.12447
JU311	0.079492
JU3125	0.071841
JU3127	0.075927
JU3134	0.13879
JU3135	0.21959
JU3137	0.13891
JU3140	0.074609
JU323	0.15479
JU346	0.11205
JU360	0.088027
JU367	0.11013
JU393	0.16144
JU394	0.16589
JU397	0.099284
JU406	0.15183
JU440	0.049962
JU561	0.17877
JU642	0.10493
JU751	0.16653
JU774	0.052445
JU775	0.16398
JU778	0.15458
JU782	0.15751
JU792	0.076809
JU830	0.18074
JU847	0.15813
KR314	0.20907
LKC34	0.21853
LSJ1	0.074457
MY1	0.19057
MY10	0.084703
MY16	0.21197
MY18	0.15079
MY2212	0.13217
MY23	0.11439
MY2453	0.17529
MY2530	0.20497
MY2535	0.083472
MY2573	0.11501
MY2693	0.097844
MY2741	0.11185
MY679	0.053977
MY920	0.018316
N2	0.070306
NIC1	0.23148
NIC1107	-0.0028286
NIC166	0.13952
NIC195	0.11291
NIC199	0.055659
NIC2	0.14967
NIC207	0.11524
NIC231	0.10829
NIC236	0.14766
NIC242	0.17988
NIC251	0.19958
NIC252	0.11778
NIC255	0.1541
NIC256	0.21806
NIC258	0.15978
NIC259	0.12816
NIC260	0.10436
NIC261	0.094476
NIC262	0.10708
NIC265	0.15477
NIC266	0.015835
NIC267	0.17695
NIC268	0.15587
NIC269	0.065098
NIC271	0.10338
NIC272	0.22289
NIC274	0.053621
NIC275	0.10517
NIC276	0.15319
NIC277	0.127
NIC3	0.18096
NIC513	0.13952
NIC514	0.08841
NIC522	0.18042
NIC523	0.094951
PB303	0.06857
PS2025	0.042902
PX179	0.08855
QG2075	0.11373
QG536	0.15618
QG556	0.053119
QG557	0.048068
QW947	0.034314
QX1212	0.13443
QX1233	0.10742
QX1791	0.058601
QX1792	0.15988
QX1793	0.13302
QX1794	0.11663
RC301	0.17077
WN2001	0.14772
WN2002	0.13845
WN2033	0.10004
XZ1513	-0.034627
XZ1514	0.011341
XZ1516	0.097017
