strain	median
AB1	-0.12288
BRC20067	-0.1289
CB4852	-0.32259
CB4854	-0.22662
CB4856	-0.35103
CB4932	-0.040355
CX11254	-0.35588
CX11262	-0.56711
CX11264	-0.22107
CX11271	-0.42398
CX11276	-0.15689
CX11285	-0.63388
CX11292	-0.22525
CX11307	-0.13358
CX11314	-0.00069594
CX11315	-0.27334
DL200	-0.025381
DL226	-0.29806
DL238	-0.063944
ECA246	-0.20537
ECA248	-0.49729
ECA250	-0.31184
ECA251	-0.38058
ECA252	-0.034399
ECA259	-0.47657
ECA348	0.23126
ECA349	-0.2782
ECA36	-0.47562
ECA363	-0.062069
ECA372	-0.33867
ECA396	-1.0109
ED3005	-0.10595
ED3011	-0.35714
ED3012	-0.25222
ED3017	-0.42594
ED3040	-0.3193
ED3046	-0.077352
ED3048	-0.31567
ED3049	-0.15408
ED3052	-0.39663
ED3073	-0.10431
ED3077	-0.24321
EG4347	-0.25362
EG4349	-0.061596
EG4724	0.023222
EG4725	-0.037698
EG4946	-0.21592
GXW1	-0.27243
JT11398	-0.10846
JU1088	-0.24857
JU1172	-0.47592
JU1200	-0.020175
JU1212	-0.40426
JU1213	-0.52205
JU1242	-0.13579
JU1246	-0.21971
JU1395	0.029883
JU1400	-0.15145
JU1409	-0.59411
JU1440	-0.40958
JU1491	-0.25561
JU1530	-0.40398
JU1543	0.030722
JU1568	0.071103
JU1580	-0.21627
JU1581	-0.46353
JU1586	-0.349
JU1652	-0.18598
JU1793	-0.29601
JU1808	-0.032384
JU1896	-0.26108
JU2001	-0.24706
JU2007	-0.28365
JU2131	0.086028
JU2141	-0.36718
JU2234	-0.26207
JU2464	-0.10995
JU2466	-0.16734
JU2513	-0.37763
JU2519	-0.026222
JU2522	-0.32323
JU2526	-0.52921
JU2534	-0.2622
JU2565	-0.16052
JU2566	-0.4721
JU2578	-0.1747
JU258	-0.31433
JU2587	0.037874
JU2593	-0.076339
JU2600	-0.29022
JU2800	-0.26772
JU2862	-0.26076
JU2866	-0.38477
JU2878	-0.16633
JU2879	-0.33601
JU2906	0.26522
JU310	0.013365
JU311	-0.28092
JU3125	-0.13876
JU3127	-0.25902
JU3134	-0.46226
JU3135	-0.26897
JU3137	-0.13471
JU3140	-0.39279
JU323	-0.14137
JU346	-0.10393
JU360	-0.58955
JU367	-0.26805
JU393	-0.35512
JU394	-0.25648
JU397	-0.20871
JU406	-0.15155
JU440	-0.2784
JU561	-0.12275
JU642	-0.38551
JU751	-0.3186
JU774	-0.28037
JU775	-0.29724
JU778	-0.19011
JU782	-0.078351
JU792	-0.32867
JU830	0.0022678
JU847	-0.30579
KR314	0.018696
LKC34	-0.21478
LSJ1	-0.090445
MY1	-0.15049
MY10	-0.10489
MY16	-0.22464
MY18	-0.29622
MY2212	-0.28272
MY23	-0.37589
MY2453	-0.25476
MY2530	-0.081598
MY2535	-0.26116
MY2573	-0.25159
MY2693	-0.042136
MY2741	-0.23079
MY679	0.084452
MY920	-0.2329
N2	0.12078
NIC1	-0.33203
NIC1107	-0.29713
NIC166	-0.28059
NIC195	-0.28733
NIC199	-0.2572
NIC2	-0.25938
NIC207	-0.30463
NIC231	-0.24954
NIC236	-0.29169
NIC242	-0.23233
NIC251	-0.13234
NIC252	-0.70188
NIC255	-0.32914
NIC256	-0.3363
NIC258	-0.014799
NIC259	-0.46743
NIC260	-0.01835
NIC261	-0.23843
NIC262	-0.41306
NIC265	-0.22652
NIC266	-0.13877
NIC267	-0.073366
NIC268	-0.42254
NIC269	-0.21323
NIC271	-0.19245
NIC272	-0.05243
NIC274	-0.29589
NIC275	-0.26471
NIC276	-0.19324
NIC277	-0.34828
NIC3	-0.21269
NIC513	-0.28506
NIC514	-0.11379
NIC522	-0.25782
NIC523	-0.091084
PB303	-0.12899
PS2025	-0.1199
PX179	-0.27844
QG2075	-0.22051
QG536	-0.4039
QG556	-0.042315
QG557	-0.40298
QW947	-0.33277
QX1212	-0.068236
QX1233	-0.077438
QX1791	-0.29468
QX1792	-0.33663
QX1793	-0.47298
QX1794	-0.15749
RC301	-0.2266
WN2001	-0.39139
WN2002	-0.38599
WN2033	-0.25197
XZ1513	-0.11276
XZ1514	0.22504
XZ1516	-0.13418
