strain	median
AB1	0.35054
BRC20067	0.31326
CB4852	0.47944
CB4854	0.2889
CB4856	0.43742
CB4932	0.17848
CX11254	-0.010325
CX11262	0.18399
CX11264	0.098735
CX11271	0.58061
CX11276	0.22539
CX11285	0.18331
CX11292	0.23382
CX11307	0.25054
CX11314	0.44161
CX11315	0.41967
DL200	0.31017
DL226	0.25549
DL238	0.22506
ECA246	0.33355
ECA248	0.32453
ECA250	0.091058
ECA251	0.34055
ECA252	0.084545
ECA259	0.70249
ECA348	0.062308
ECA349	0.18663
ECA36	0.40137
ECA363	0.3254
ECA372	0.50397
ECA396	0.4283
ED3005	0.27615
ED3011	0.40326
ED3012	0.19782
ED3017	0.58402
ED3040	0.50175
ED3046	0.16801
ED3048	0.42099
ED3049	0.34345
ED3052	0.46604
ED3073	0.25401
ED3077	0.11476
EG4347	0.33357
EG4349	0.30577
EG4724	0.27901
EG4725	0.32584
EG4946	0.52069
GXW1	0.45444
JT11398	0.3848
JU1088	0.27532
JU1172	0.46732
JU1200	0.38812
JU1212	0.37523
JU1213	0.43741
JU1242	0.44377
JU1246	0.29136
JU1395	0.27832
JU1400	0.19758
JU1409	0.33748
JU1440	0.21786
JU1491	0.27851
JU1530	0.21663
JU1543	0.25154
JU1568	0.21598
JU1580	0.38677
JU1581	0.32942
JU1586	0.18139
JU1652	0.079235
JU1793	0.30758
JU1808	0.26511
JU1896	0.34085
JU2001	0.2946
JU2007	0.24553
JU2131	0.1955
JU2141	0.23942
JU2234	0.057987
JU2464	0.16711
JU2466	0.18115
JU2513	0.37152
JU2519	0.070768
JU2522	0.31113
JU2526	0.18648
JU2534	0.36769
JU2565	0.2176
JU2566	0.12796
JU2578	0.39387
JU258	0.4029
JU2587	0.11663
JU2593	0.51028
JU2600	0.12304
JU2800	0.46087
JU2862	0.42509
JU2866	0.38948
JU2878	0.40515
JU2879	0.38557
JU2906	0.17063
JU310	0.18716
JU311	0.38024
JU3125	0.11075
JU3127	0.20074
JU3134	0.35075
JU3135	0.41091
JU3137	0.075027
JU3140	0.21228
JU323	0.24949
JU346	0.14367
JU360	0.89906
JU367	0.17743
JU393	0.31522
JU394	0.31098
JU397	0.44226
JU406	0.28625
JU440	0.42041
JU561	0.46725
JU642	0.34831
JU751	0.27996
JU774	0.35894
JU775	0.37012
JU778	0.33765
JU782	0.2101
JU792	0.18149
JU830	0.1869
JU847	0.20919
KR314	0.014446
LKC34	0.093674
LSJ1	0.14157
MY1	0.31381
MY10	0.29543
MY16	0.086726
MY18	0.62805
MY2212	0.47875
MY23	0.26124
MY2453	0.086051
MY2530	0.159
MY2535	0.48587
MY2573	0.2784
MY2693	0.13467
MY2741	0.50392
MY679	0.39836
MY920	0.25821
N2	0.02164
NIC1	0.19011
NIC1107	0.24768
NIC166	0.21969
NIC195	0.49448
NIC199	0.3563
NIC2	0.36291
NIC207	0.2707
NIC231	0.42832
NIC236	0.28986
NIC242	0.19717
NIC251	0.37824
NIC252	0.19076
NIC255	0.43063
NIC256	0.32645
NIC258	0.16889
NIC259	0.31952
NIC260	0.1699
NIC261	0.51949
NIC262	0.15339
NIC265	0.21254
NIC266	0.27589
NIC267	0.29905
NIC268	0.504
NIC269	0.11526
NIC271	0.62225
NIC272	0.33715
NIC274	0.22359
NIC275	0.32667
NIC276	0.32421
NIC277	0.46387
NIC3	0.21598
NIC513	0.21497
NIC514	0.43449
NIC522	0.32265
NIC523	0.32074
PB303	0.15239
PS2025	0.29562
PX179	0.48599
QG2075	0.35849
QG536	0.48261
QG556	0.29651
QG557	0.32896
QW947	0.34782
QX1212	0.15339
QX1233	0.37619
QX1791	0.1949
QX1792	0.22806
QX1793	0.37214
QX1794	0.14004
RC301	0.27055
WN2001	0.42591
WN2002	0.43145
WN2033	0.35393
XZ1513	0.20201
XZ1514	-0.054951
XZ1516	0.15094
