strain	median
AB1	-1.1808
BRC20067	-1.1054
CB4852	-3.8054
CB4854	-1.2104
CB4856	-0.61711
CB4932	-0.77833
CX11254	-2.094
CX11262	-0.12696
CX11264	0.17018
CX11271	-1.7527
CX11276	-1.1413
CX11285	0.069437
CX11292	-1.1901
CX11307	-2.3527
CX11314	-1.6487
CX11315	-2.0994
DA609	-0.23089
DL200	-0.045384
DL226	0.4488
DL238	-1.9697
ECA246	-1.7967
ECA248	-1.3731
ECA250	-0.053228
ECA251	-1.2361
ECA252	0.53856
ECA259	-1.6418
ECA348	-2.3206
ECA349	-1.3395
ECA36	-1.0535
ECA363	0.37636
ECA372	-1.4096
ECA396	1.9436
ED3005	-1.6017
ED3011	-1.1429
ED3012	-0.77502
ED3017	-0.95779
ED3040	-0.39117
ED3046	-0.91409
ED3048	-1.0874
ED3049	-1.473
ED3052	-1.0696
ED3073	-1.6407
ED3077	-0.85337
EG4347	-1.2758
EG4349	-1.8888
EG4724	0.67105
EG4725	-1.1302
EG4946	-0.3144
GXW1	-0.020339
JT11398	-1.0368
JU1088	-1.1994
JU1172	-0.75828
JU1200	-0.54171
JU1212	-0.97746
JU1213	-1.0342
JU1242	-1.3223
JU1246	-0.32742
JU1395	-0.48238
JU1400	-0.28058
JU1409	-3.182
JU1440	0.20604
JU1491	-1.1346
JU1530	-1.5049
JU1543	-2.4471
JU1568	-0.98936
JU1580	-0.58965
JU1581	-1.0392
JU1586	-0.067717
JU1652	-1.1012
JU1793	0.53922
JU1808	0.88837
JU1896	-1.1385
JU2001	-0.19848
JU2007	-1.2505
JU2131	-3.0152
JU2141	-1.7323
JU2234	-0.25991
JU2464	0.18017
JU2466	-1.1866
JU2513	-0.25723
JU2519	-1.1199
JU2522	-0.4216
JU2526	-0.40065
JU2534	-0.52925
JU2565	1.0144
JU2566	0.30075
JU2578	-0.29466
JU258	-0.47867
JU2587	-2.9183
JU2593	-0.88576
JU2600	0.68838
JU2800	-2.2604
JU2862	-0.69472
JU2866	-0.54083
JU2878	-0.9879
JU2879	-0.3837
JU2906	-0.81951
JU310	-0.872
JU311	-2.8625
JU3125	1.0918
JU3127	-0.31274
JU3134	-2.0554
JU3135	-0.14325
JU3137	-0.26226
JU3140	-0.19885
JU323	-1.1986
JU346	-1.6341
JU360	0.67886
JU367	-1.3817
JU393	-0.3071
JU394	-1.2013
JU397	-1.3972
JU406	-0.57668
JU440	-1.0166
JU561	-1.3084
JU642	-0.19037
JU751	-0.47104
JU774	0.031879
JU775	-1.5315
JU778	-1.7641
JU782	-0.48411
JU792	-0.1572
JU830	0.35997
JU847	-0.13841
KR314	-0.45535
LKC34	-0.67691
LSJ1	0.73548
MY1	-3.0514
MY10	-0.92594
MY16	0.32348
MY18	0.14792
MY2212	0.18653
MY23	-0.57729
MY2453	0.72979
MY2530	-1.7415
MY2535	-0.088302
MY2573	0.0070825
MY2693	-0.19158
MY2741	-0.6974
MY679	0.4269
MY920	-1.5247
N2	-0.44381
NIC1	0.088129
NIC1107	0.69842
NIC166	-0.98128
NIC195	-1.0328
NIC199	-0.61179
NIC2	-0.62278
NIC207	-0.41095
NIC231	-0.17975
NIC236	-0.72191
NIC242	-0.64578
NIC251	-0.54229
NIC252	2.9862
NIC255	-1.5237
NIC256	0.61772
NIC258	0.70332
NIC259	0.23236
NIC260	-2.0838
NIC261	-0.29936
NIC262	-0.088389
NIC265	-1.0869
NIC266	-1.9053
NIC267	1.1169
NIC268	-0.52893
NIC269	-0.1148
NIC271	-0.9544
NIC272	-0.775
NIC274	-1.3041
NIC275	-1.2293
NIC276	-1.8447
NIC277	-0.90811
NIC3	-0.20701
NIC513	-1.1085
NIC514	-0.77243
NIC522	-0.41803
NIC523	-1.638
PB303	-1.6015
PS2025	-1.0892
PX179	-0.69717
QG2075	-0.28561
QG536	0.79944
QG556	-1.4723
QG557	-1.663
QW947	-0.39879
QX1212	-1.6059
QX1233	-0.22284
QX1791	-0.43119
QX1792	-0.44033
QX1793	-0.31528
QX1794	-0.79882
RC301	-0.36994
WN2001	-0.89829
WN2002	-0.24828
WN2033	-1.2032
XZ1513	-1.3017
XZ1514	2.431
XZ1516	-0.46892
