strain	median
AB1	-0.075279
BRC20067	-0.22254
CB4852	-0.17742
CB4854	-0.27405
CB4856	-0.34081
CB4932	-0.23633
CX11254	-0.16773
CX11262	-0.063892
CX11264	-0.03618
CX11271	-0.37441
CX11276	-0.084983
CX11285	-0.23256
CX11292	-0.40262
CX11307	-0.29636
CX11314	-0.169
CX11315	-0.19303
DL200	-0.11908
DL226	-0.29078
DL238	-0.17791
ECA246	-0.1301
ECA248	-0.51421
ECA250	-0.29956
ECA251	-0.38947
ECA252	-0.058001
ECA259	-0.36452
ECA348	-0.06328
ECA349	-0.24282
ECA36	-0.78346
ECA363	-0.21453
ECA372	-0.30658
ECA396	-0.28331
ED3005	-0.20488
ED3011	-0.39735
ED3012	-0.36375
ED3017	-0.23478
ED3040	-0.37057
ED3046	-0.10682
ED3048	-0.46938
ED3049	-0.20361
ED3052	-0.31042
ED3073	-0.066435
ED3077	-0.3073
EG4347	-0.24383
EG4349	-0.089641
EG4724	-0.29429
EG4725	-0.22547
EG4946	-0.36796
GXW1	-0.48527
JT11398	-0.16167
JU1088	-0.24389
JU1172	-0.3413
JU1200	-0.2332
JU1212	-0.34128
JU1213	-0.42024
JU1242	-0.35293
JU1246	-0.62485
JU1395	-0.40064
JU1400	-0.051375
JU1409	-0.40018
JU1440	-0.15724
JU1491	-0.15974
JU1530	-0.096307
JU1543	-0.10101
JU1568	-0.018922
JU1580	-0.16941
JU1581	-0.34302
JU1586	-0.27017
JU1652	-0.1808
JU1793	-0.141
JU1808	-0.19741
JU1896	-0.25959
JU2001	-0.32827
JU2007	-0.1554
JU2131	-0.20537
JU2141	-0.059865
JU2234	-0.022933
JU2464	-0.18625
JU2466	-0.14186
JU2513	-0.40741
JU2519	-0.15348
JU2522	-0.18676
JU2526	-0.38258
JU2534	-0.13526
JU2565	-0.13943
JU2566	-0.1265
JU2578	-0.52857
JU258	-0.28932
JU2587	-0.28428
JU2593	-0.37613
JU2600	-0.11833
JU2800	-0.4934
JU2862	-0.40879
JU2866	-0.083122
JU2878	-0.76629
JU2879	-0.23902
JU2906	-0.13411
JU310	-0.22597
JU311	-0.11458
JU3125	-0.19161
JU3127	-0.25978
JU3134	-0.38504
JU3135	-0.3317
JU3137	-0.078803
JU3140	-0.10674
JU323	-0.20167
JU346	-0.15426
JU360	-0.31508
JU367	-0.12982
JU393	-0.12244
JU394	-0.41322
JU397	-0.19942
JU406	-0.14271
JU440	-0.29075
JU561	-0.2463
JU642	-0.33264
JU751	-0.0077918
JU774	-0.34165
JU775	-0.15708
JU778	-0.36376
JU782	-0.069576
JU792	-0.14696
JU830	-0.072666
JU847	-0.18565
KR314	-0.033938
LKC34	-0.36131
LSJ1	-0.06221
MY1	-0.25011
MY10	-0.22537
MY16	-0.09672
MY18	-0.37484
MY2212	-0.51643
MY23	-0.41046
MY2453	-0.050717
MY2530	-0.50805
MY2535	-0.21446
MY2573	-0.17555
MY2693	-0.16638
MY2741	-0.35572
MY679	-0.30671
MY920	-0.36661
N2	-0.02052
NIC1	-0.27957
NIC1107	-0.065357
NIC166	-0.25706
NIC195	-0.42246
NIC199	-0.30041
NIC2	-0.41112
NIC207	-0.32861
NIC231	-0.47962
NIC236	-0.29888
NIC242	-0.22537
NIC251	-0.21242
NIC252	-0.19199
NIC255	-0.24735
NIC256	-0.32212
NIC258	-0.1283
NIC259	-0.28366
NIC260	-0.28864
NIC261	-0.29905
NIC262	-0.16685
NIC265	-0.27244
NIC266	-0.20069
NIC267	-0.53499
NIC268	-0.58493
NIC269	-0.056285
NIC271	-0.039801
NIC272	-0.33603
NIC274	-0.18785
NIC275	-0.21676
NIC276	-0.47329
NIC277	-0.47945
NIC3	-0.11106
NIC513	-0.49339
NIC514	-0.34617
NIC522	-0.19428
NIC523	-0.22143
PB303	-0.24293
PS2025	-0.32945
PX179	-0.36132
QG2075	-0.26576
QG536	-0.40352
QG556	-0.32241
QG557	-0.31404
QW947	-0.36787
QX1212	-0.14539
QX1233	-0.32759
QX1791	-0.13434
QX1792	-0.42867
QX1793	-0.15244
QX1794	-0.23328
RC301	-0.34109
WN2001	-0.26306
WN2002	-0.23933
WN2033	-0.32549
XZ1513	-0.18561
XZ1514	0.00034096
XZ1516	0.025418
