strain	median
AB1	-0.050332
BRC20067	-0.1597
CB4852	-0.084421
CB4854	-0.21283
CB4856	-0.15952
CB4932	-0.079651
CX11254	-0.045648
CX11262	-0.023079
CX11264	-0.014697
CX11271	-0.15041
CX11276	-0.038356
CX11285	-0.11989
CX11292	-0.2739
CX11307	-0.14021
CX11314	-0.082008
CX11315	-0.063955
DL200	-0.0677
DL226	-0.11458
DL238	-0.077932
ECA246	-0.031323
ECA248	-0.26712
ECA250	-0.15062
ECA251	-0.16328
ECA252	-0.019102
ECA259	-0.10552
ECA348	0.0080154
ECA349	-0.08651
ECA36	-0.32684
ECA363	-0.066227
ECA372	-0.12961
ECA396	-0.08331
ED3005	-0.067746
ED3011	-0.17333
ED3012	-0.13393
ED3017	-0.13035
ED3040	-0.31905
ED3046	-0.03624
ED3048	-0.25267
ED3049	-0.12086
ED3052	-0.24481
ED3073	-0.035714
ED3077	-0.19675
EG4347	-0.11424
EG4349	-0.061301
EG4724	-0.091424
EG4725	-0.063363
EG4946	-0.17065
GXW1	-0.20765
JT11398	-0.090663
JU1088	-0.09932
JU1172	-0.24903
JU1200	-0.10532
JU1212	-0.16635
JU1213	-0.27008
JU1242	-0.21738
JU1246	-0.59897
JU1395	-0.21518
JU1400	-0.041952
JU1409	-0.16722
JU1440	-0.067299
JU1491	-0.067049
JU1530	-0.046456
JU1543	-0.036143
JU1568	-0.0011483
JU1580	-0.089918
JU1581	-0.23383
JU1586	-0.13061
JU1652	-0.048456
JU1793	-0.045354
JU1808	-0.07658
JU1896	-0.13041
JU2001	-0.060809
JU2007	-0.12745
JU2131	-0.05011
JU2141	-0.046552
JU2234	-0.0087238
JU2464	-0.072219
JU2466	-0.049912
JU2513	-0.26754
JU2519	-0.089066
JU2522	-0.080492
JU2526	-0.16868
JU2534	-0.029624
JU2565	-0.041572
JU2566	-0.047528
JU2578	-0.49354
JU258	-0.13626
JU2587	-0.14936
JU2593	-0.11938
JU2600	-0.016087
JU2800	-0.25341
JU2862	-0.21811
JU2866	-0.050439
JU2878	-0.98848
JU2879	-0.033465
JU2906	-0.026912
JU310	-0.068958
JU311	-0.048218
JU3125	-0.062617
JU3127	-0.11045
JU3134	-0.1684
JU3135	-0.14705
JU3137	-0.091925
JU3140	-0.052227
JU323	-0.072335
JU346	-0.082911
JU360	-0.11084
JU367	-0.070937
JU393	-0.10467
JU394	-0.26368
JU397	-0.043284
JU406	-0.10199
JU440	-0.13902
JU561	-0.14075
JU642	-0.091966
JU751	-0.0034789
JU774	-0.20807
JU775	-0.078382
JU778	-0.18444
JU782	-0.068052
JU792	-0.05412
JU830	-0.033422
JU847	-0.071817
KR314	-0.029448
LKC34	-0.19253
LSJ1	-0.031788
MY1	-0.10154
MY10	-0.044392
MY16	-0.038743
MY18	-0.22957
MY2212	-0.27517
MY23	-0.14019
MY2453	-0.029161
MY2530	-0.264
MY2535	-0.081209
MY2573	-0.072092
MY2693	-0.079487
MY2741	-0.17384
MY679	-0.11814
MY920	-0.19589
N2	-0.0063839
NIC1	-0.11153
NIC1107	-0.074179
NIC166	-0.13037
NIC195	-0.26608
NIC199	-0.14193
NIC2	-0.17095
NIC207	-0.14492
NIC231	-0.28838
NIC236	-0.16488
NIC242	-0.074777
NIC251	-0.10069
NIC252	-0.040753
NIC255	-0.07883
NIC256	-0.13715
NIC258	-0.041892
NIC259	-0.17585
NIC260	-0.065765
NIC261	-0.17009
NIC262	-0.069314
NIC265	-0.14583
NIC266	-0.073844
NIC267	-0.41757
NIC268	-0.23351
NIC269	-0.060924
NIC271	-0.16387
NIC272	-0.15906
NIC274	-0.061644
NIC275	-0.062838
NIC276	-0.31084
NIC277	-0.27727
NIC3	-0.040829
NIC513	-0.30615
NIC514	-0.17523
NIC522	-0.096848
NIC523	-0.10271
PB303	-0.10674
PS2025	-0.15808
PX179	-0.12184
QG2075	-0.079843
QG536	-0.25846
QG556	-0.11476
QG557	-0.10943
QW947	-0.31933
QX1212	-0.033005
QX1233	-0.10069
QX1791	-0.053647
QX1792	-0.18628
QX1793	-0.05991
QX1794	-0.11265
RC301	-0.18442
WN2001	-0.076138
WN2002	-0.083309
WN2033	-0.098745
XZ1513	-0.060155
XZ1514	-0.00067278
XZ1516	-0.0084932
