strain	median
AB1	0.015639
BRC20067	0.077425
CB4852	0.044605
CB4854	0.019019
CB4856	0.022701
CB4932	0.015473
CX11254	0.0194
CX11262	0.0032583
CX11264	-1.814e-05
CX11271	0.027239
CX11276	0.0047231
CX11285	0.0024609
CX11292	0.019716
CX11307	0.025991
CX11314	0.010928
CX11315	0.013357
DL200	0.027343
DL226	0.015723
DL238	0.016902
ECA246	0.023137
ECA248	0.045857
ECA250	0.00096576
ECA251	0.025896
ECA252	0.0096045
ECA259	0.034752
ECA348	0.014131
ECA349	0.0064353
ECA36	0.034144
ECA363	-0.0045917
ECA372	0.037029
ECA396	0.021802
ED3005	0.013938
ED3011	0.018495
ED3012	0.0076583
ED3017	0.017961
ED3040	0.016975
ED3046	0.0027088
ED3048	0.034819
ED3049	0.026421
ED3052	0.021784
ED3073	0.021859
ED3077	0.047793
EG4347	0.015884
EG4349	0.027029
EG4724	0.0080074
EG4725	0.030045
EG4946	0.027834
GXW1	0.032809
JT11398	0.0067177
JU1088	0.012241
JU1172	0.058209
JU1200	0.032605
JU1212	0.025302
JU1213	0.071496
JU1242	0.040457
JU1246	0.045777
JU1395	0.047964
JU1400	0.004081
JU1409	0.019246
JU1440	0.020669
JU1491	0.019452
JU1530	0.01011
JU1543	0.009117
JU1568	0.00027804
JU1580	0.018247
JU1581	0.017273
JU1586	0.024824
JU1652	0.0079178
JU1793	0.006063
JU1808	0.012588
JU1896	0.031597
JU2001	0.038911
JU2007	0.021287
JU2131	0.02007
JU2141	0.00065763
JU2234	-0.0022363
JU2464	0.0094857
JU2466	0.0044137
JU2513	0.026006
JU2519	0.015729
JU2522	0.023862
JU2526	0.0080049
JU2534	0.012554
JU2565	0.00933
JU2566	0.0010613
JU2578	0.053245
JU258	0.013299
JU2587	0.0072559
JU2593	0.03751
JU2600	0.0099972
JU2800	0.039254
JU2862	0.019092
JU2866	0.011625
JU2878	0.13661
JU2879	0.0048484
JU2906	0.0048001
JU310	0.019762
JU311	0.010439
JU3125	0.011416
JU3127	0.0070818
JU3134	0.015199
JU3135	0.02665
JU3137	0.0071175
JU3140	0.011601
JU323	0.014792
JU346	0.014746
JU360	0.026712
JU367	0.019844
JU393	0.029133
JU394	0.037361
JU397	0.014981
JU406	0.024844
JU440	0.021787
JU561	0.040436
JU642	0.018855
JU751	-0.00071149
JU774	0.033196
JU775	0.0029462
JU778	0.030981
JU782	0.012677
JU792	0.025139
JU830	0.0037161
JU847	0.0080938
KR314	0.0047019
LKC34	0.027671
LSJ1	0.009986
MY1	0.037238
MY10	0.0135
MY16	0.010269
MY18	0.026463
MY2212	0.0048602
MY23	0.014685
MY2453	0.019602
MY2530	0.01047
MY2535	0.011458
MY2573	0.013617
MY2693	0.016206
MY2741	0.020242
MY679	0.030677
MY920	0.058567
N2	0.0005677
NIC1	0.037072
NIC1107	0.01979
NIC166	0.02105
NIC195	0.031034
NIC199	0.029112
NIC2	0.046824
NIC207	0.051477
NIC231	0.0306
NIC236	0.034915
NIC242	0.02111
NIC251	0.01491
NIC252	0.010801
NIC255	0.0091066
NIC256	0.020104
NIC258	0.028597
NIC259	0.02515
NIC260	0.01668
NIC261	0.040325
NIC262	0.012198
NIC265	0.020189
NIC266	0.013879
NIC267	0.038582
NIC268	0.03249
NIC269	0.013767
NIC271	0.0094044
NIC272	0.030168
NIC274	0.010249
NIC275	0.018579
NIC276	0.031123
NIC277	0.061702
NIC3	0.025198
NIC513	0.046001
NIC514	0.012285
NIC522	0.021622
NIC523	0.020234
PB303	0.0091502
PS2025	0.022015
PX179	0.014881
QG2075	0.014087
QG536	0.052317
QG556	0.01115
QG557	0.03081
QW947	0.04014
QX1212	0.01918
QX1233	0.0021746
QX1791	0.013952
QX1792	0.019615
QX1793	0.0078422
QX1794	0.015442
RC301	0.047383
WN2001	0.0055559
WN2002	0.026811
WN2033	0.014535
XZ1513	0.024525
XZ1514	0.00023726
XZ1516	0.02094
