strain	median
AB1	0.18291
BRC20067	0.44816
CB4852	0.32789
CB4854	0.67888
CB4856	0.70091
CB4932	0.38062
CX11254	0.26098
CX11262	0.093526
CX11264	0.087734
CX11271	0.56284
CX11276	0.24543
CX11285	0.37588
CX11292	0.8746
CX11307	0.48965
CX11314	0.42648
CX11315	0.26379
DL200	0.23101
DL226	0.56455
DL238	0.3285
ECA246	0.11027
ECA248	0.75996
ECA250	0.72054
ECA251	0.64517
ECA252	0.042577
ECA259	0.47876
ECA348	-0.035461
ECA349	0.36394
ECA36	1.1291
ECA363	0.13587
ECA372	0.45024
ECA396	0.45069
ED3005	0.21987
ED3011	0.7067
ED3012	0.51638
ED3017	0.60108
ED3040	1.0024
ED3046	0.15052
ED3048	0.92109
ED3049	0.45787
ED3052	0.60218
ED3073	0.26915
ED3077	0.65205
EG4347	0.3407
EG4349	0.16534
EG4724	0.46703
EG4725	0.16403
EG4946	0.45945
GXW1	0.71534
JT11398	0.48848
JU1088	0.34037
JU1172	0.91158
JU1200	0.56259
JU1212	0.75051
JU1213	0.76647
JU1242	0.95177
JU1246	0.95753
JU1395	0.56955
JU1400	0.11809
JU1409	0.68866
JU1440	0.23311
JU1491	0.28751
JU1530	0.27463
JU1543	0.040799
JU1568	0.01549
JU1580	0.37326
JU1581	0.84484
JU1586	0.85012
JU1652	0.2583
JU1793	0.2798
JU1808	0.32968
JU1896	0.68301
JU2001	0.30637
JU2007	0.45153
JU2131	0.37665
JU2141	0.090932
JU2234	0.044808
JU2464	0.38344
JU2466	0.3462
JU2513	0.89961
JU2519	0.23082
JU2522	0.29925
JU2526	0.63213
JU2534	0.18882
JU2565	0.23899
JU2566	0.31347
JU2578	1.1515
JU258	0.50182
JU2587	0.42552
JU2593	0.54164
JU2600	0.19439
JU2800	0.91254
JU2862	0.61588
JU2866	0.23276
JU2878	1.8881
JU2879	0.25379
JU2906	0.1992
JU310	0.18909
JU311	0.15129
JU3125	0.52065
JU3127	0.38118
JU3134	0.37035
JU3135	0.35252
JU3137	0.55853
JU3140	0.16972
JU323	0.28719
JU346	0.36006
JU360	0.60512
JU367	0.21326
JU393	0.52786
JU394	0.93835
JU397	0.12865
JU406	0.34742
JU440	0.47032
JU561	0.45446
JU642	0.36976
JU751	0.070498
JU774	0.88763
JU775	0.20991
JU778	0.85758
JU782	0.22687
JU792	0.15325
JU830	0.20009
JU847	0.21834
KR314	0.05296
LKC34	0.85725
LSJ1	0.14283
MY1	0.4872
MY10	0.29019
MY16	0.2566
MY18	0.82898
MY2212	1.1156
MY23	0.8038
MY2453	0.093998
MY2530	0.92119
MY2535	0.51689
MY2573	0.35897
MY2693	0.5045
MY2741	0.41291
MY679	0.34865
MY920	0.6298
N2	0.024586
NIC1	0.4749
NIC1107	0.15564
NIC166	0.3785
NIC195	1.0122
NIC199	0.52495
NIC2	0.58823
NIC207	0.53325
NIC231	0.70442
NIC236	0.532
NIC242	0.29061
NIC251	0.46969
NIC252	0.18816
NIC255	0.36113
NIC256	0.60831
NIC258	0.13701
NIC259	0.73002
NIC260	0.16523
NIC261	0.64587
NIC262	0.23719
NIC265	0.49558
NIC266	0.33495
NIC267	0.27621
NIC268	0.8604
NIC269	0.26857
NIC271	0.88939
NIC272	0.70924
NIC274	0.37166
NIC275	0.2893
NIC276	0.77162
NIC277	0.95816
NIC3	0.16276
NIC513	0.81332
NIC514	0.62105
NIC522	0.34356
NIC523	0.27995
PB303	0.34981
PS2025	0.44574
PX179	0.46739
QG2075	0.35069
QG536	1.0041
QG556	0.56528
QG557	0.53972
QW947	0.85767
QX1212	0.1737
QX1233	0.35213
QX1791	0.19329
QX1792	0.42727
QX1793	0.31296
QX1794	0.38996
RC301	0.70522
WN2001	0.37504
WN2002	0.39041
WN2033	0.45429
XZ1513	0.28147
XZ1514	0.00040681
XZ1516	0.062668
