strain	median
AB1	-0.33074
BRC20067	-0.11483
CB4852	-0.0047678
CB4854	-0.13597
CB4856	-0.16934
CB4932	-0.19869
CX11254	-0.090783
CX11262	-0.49011
CX11264	-0.11616
CX11271	-0.15556
CX11276	-0.0076355
CX11285	-0.097098
CX11292	-0.13391
CX11307	-0.040182
CX11314	-0.13922
CX11315	-0.28887
DL200	-0.36677
DL226	-0.45183
DL238	-0.084176
ECA246	0.0043503
ECA248	-0.13886
ECA250	-0.16052
ECA251	-0.13552
ECA252	-0.075669
ECA259	-0.39491
ECA348	-0.25485
ECA349	-0.18079
ECA36	-0.12587
ECA363	-0.069821
ECA372	-0.15612
ECA396	0.12894
ED3005	-0.10063
ED3011	-0.081255
ED3012	-0.2562
ED3017	-0.0734
ED3040	-0.14068
ED3046	-0.17352
ED3048	-0.22304
ED3049	0.0037279
ED3052	-0.22346
ED3073	-0.15017
ED3077	-0.19355
EG4347	-0.32931
EG4349	-0.26837
EG4724	-0.26988
EG4725	-0.14009
EG4946	-0.053967
GXW1	-0.3722
JT11398	-0.09549
JU1088	-0.12102
JU1172	-0.043155
JU1200	-0.1675
JU1212	-0.12794
JU1213	-0.25521
JU1242	-0.22115
JU1246	-0.14237
JU1395	-0.23547
JU1400	-0.065687
JU1409	-0.11707
JU1440	0.0062932
JU1491	-0.37213
JU1530	-0.082154
JU1543	-0.28957
JU1568	-0.13004
JU1580	-0.10313
JU1581	-0.10255
JU1586	-0.057865
JU1652	-0.35875
JU1793	-0.29566
JU1808	-0.39851
JU1896	-0.11776
JU2001	-0.028456
JU2007	-0.16811
JU2131	-0.11241
JU2141	-0.067668
JU2234	-0.020569
JU2464	-0.24685
JU2466	-0.24644
JU2513	-0.14953
JU2519	-0.2359
JU2522	-0.13745
JU2526	-0.37164
JU2534	-0.33071
JU2565	-0.093661
JU2566	-0.072067
JU2578	-0.087583
JU258	-0.13688
JU2587	-0.23246
JU2593	-0.43915
JU2600	-0.17263
JU2800	-0.32494
JU2862	-0.058662
JU2866	-0.012397
JU2878	-0.14831
JU2879	-0.33632
JU2906	-0.03601
JU310	-0.17126
JU311	-0.046872
JU3125	-0.40267
JU3127	-0.12604
JU3134	-0.17344
JU3135	-0.32411
JU3137	-0.13485
JU3140	-0.12051
JU323	-0.29217
JU346	-0.084669
JU360	-0.09583
JU367	-0.14731
JU393	-0.083063
JU394	-0.12442
JU397	-0.041701
JU406	-0.13013
JU440	0.039035
JU561	-0.28065
JU642	-0.082795
JU751	-0.089661
JU774	0.054248
JU775	-0.15366
JU778	-0.24381
JU782	-0.15302
JU792	-0.057421
JU830	-0.10961
JU847	-0.2819
KR314	-0.033915
LKC34	-0.098268
LSJ1	0.016634
MY1	-0.17624
MY10	0.023316
MY16	-0.1598
MY18	-0.26499
MY2212	-0.19182
MY23	-0.30169
MY2453	-0.12284
MY2530	-0.29586
MY2535	-0.097066
MY2573	-0.1134
MY2693	-0.17228
MY2741	-0.07431
MY679	-0.091934
MY920	-0.14841
N2	-0.098281
NIC1	-0.04239
NIC1107	-0.084086
NIC166	-0.17985
NIC195	-0.37837
NIC199	-0.1184
NIC2	-0.12079
NIC207	-0.092604
NIC231	0.022642
NIC236	-0.1321
NIC242	-0.064986
NIC251	-0.095121
NIC252	-0.18945
NIC255	-0.11977
NIC256	-0.028161
NIC258	-0.06037
NIC259	-0.28665
NIC260	-0.15029
NIC261	-0.043246
NIC262	-0.23026
NIC265	-0.09374
NIC266	-0.21584
NIC267	-0.1866
NIC268	-0.33752
NIC269	-0.23116
NIC271	-0.15183
NIC272	-0.3006
NIC274	-0.30356
NIC275	-0.20705
NIC276	-0.14724
NIC277	-0.11999
NIC3	-0.18022
NIC513	-0.095353
NIC514	-0.20876
NIC522	-0.22311
NIC523	-0.083976
PB303	-0.23039
PS2025	-0.18601
PX179	-0.31883
QG2075	-0.09573
QG536	-0.061426
QG556	-0.34154
QG557	-0.085237
QW947	-0.010959
QX1212	-0.24807
QX1233	-0.22744
QX1791	-0.12522
QX1792	-0.12937
QX1793	-0.28469
QX1794	-0.19808
RC301	-0.17427
WN2001	-0.1424
WN2002	-0.062703
WN2033	-0.10194
XZ1513	-0.19301
XZ1514	-0.01339
XZ1516	-0.11057
