strain	median
AB1	-0.081105
BRC20067	-0.085894
CB4852	-0.031005
CB4854	-0.10295
CB4856	-0.111
CB4932	-0.11293
CX11254	0.031089
CX11262	-0.30986
CX11264	-0.066971
CX11271	0.017917
CX11276	0.02103
CX11285	-0.022229
CX11292	-0.19286
CX11307	-0.056649
CX11314	-0.045145
CX11315	-0.040565
DL200	-0.22313
DL226	-0.26443
DL238	-0.14566
ECA246	0.0045612
ECA248	-0.15594
ECA250	-0.1206
ECA251	-0.12345
ECA252	-0.094593
ECA259	-0.18675
ECA348	-0.17569
ECA349	-0.11932
ECA36	-0.1793
ECA363	-0.015918
ECA372	-0.068653
ECA396	0.025908
ED3005	-0.040162
ED3011	-0.067174
ED3012	-0.087947
ED3017	-0.0067637
ED3040	-0.16518
ED3046	-0.21082
ED3048	-0.20248
ED3049	-0.11262
ED3052	-0.032928
ED3073	-0.13307
ED3077	-0.26327
EG4347	-0.24508
EG4349	-0.23773
EG4724	-0.18329
EG4725	-0.13054
EG4946	-0.039269
GXW1	-0.21236
JT11398	-0.063238
JU1088	-0.045144
JU1172	-0.035837
JU1200	-0.14264
JU1212	-0.087429
JU1213	-0.10213
JU1242	-0.16078
JU1246	-0.18996
JU1395	-0.1363
JU1400	-0.075014
JU1409	-0.11203
JU1440	-0.07046
JU1491	-0.19466
JU1530	-0.10804
JU1543	-0.099527
JU1568	-0.1264
JU1580	-0.049854
JU1581	-0.027294
JU1586	-0.11089
JU1652	-0.16767
JU1793	0.0088509
JU1808	-0.28911
JU1896	-0.12726
JU2001	-0.11499
JU2007	-0.13412
JU2131	-0.13191
JU2141	0.05369
JU2234	-0.038
JU2464	-0.21698
JU2466	-0.17688
JU2513	-0.069182
JU2519	-0.23808
JU2522	-0.034133
JU2526	-0.36453
JU2534	-0.22083
JU2565	-0.1454
JU2566	0.0013869
JU2578	-0.07686
JU258	-0.073661
JU2587	-0.16883
JU2593	-0.14923
JU2600	-0.041794
JU2800	-0.19826
JU2862	0.019369
JU2866	-0.0037722
JU2878	-0.096791
JU2879	-0.047886
JU2906	-0.10186
JU310	-0.085727
JU311	-0.021051
JU3125	-0.42593
JU3127	-0.14503
JU3134	-0.21011
JU3135	-0.17937
JU3137	-0.11487
JU3140	-0.063211
JU323	-0.10206
JU346	-0.13749
JU360	0.035315
JU367	-0.080517
JU393	-0.1164
JU394	-0.14811
JU397	-0.026242
JU406	-0.062684
JU440	0.089876
JU561	-0.23553
JU642	0.018918
JU751	-0.034205
JU774	0.011445
JU775	-0.1756
JU778	-0.20986
JU782	-0.10823
JU792	-0.0024695
JU830	-0.14129
JU847	-0.066588
KR314	-0.11331
LKC34	-0.035655
LSJ1	0.045231
MY1	-0.11034
MY10	-0.018792
MY16	-0.18214
MY18	-0.020094
MY2212	-0.15885
MY23	-0.21381
MY2453	-0.0058123
MY2530	-0.17318
MY2535	-0.091688
MY2573	-0.18102
MY2693	-0.18289
MY2741	-0.19501
MY679	-0.17473
MY920	-0.11318
N2	-0.13488
NIC1	-0.050264
NIC1107	-0.23142
NIC166	-0.0025256
NIC195	-0.23213
NIC199	0.052255
NIC2	-0.050347
NIC207	-0.083644
NIC231	-0.044971
NIC236	-0.072262
NIC242	-0.0035244
NIC251	-0.070792
NIC252	-0.10737
NIC255	-0.10391
NIC256	-0.056908
NIC258	-0.13256
NIC259	0.0027087
NIC260	-0.17994
NIC261	-0.077416
NIC262	-0.023253
NIC265	-0.17582
NIC266	-0.029404
NIC267	-0.14717
NIC268	-0.085688
NIC269	0.056456
NIC271	-0.089468
NIC272	-0.27878
NIC274	-0.14329
NIC275	-0.074822
NIC276	-0.17917
NIC277	-0.17504
NIC3	-0.029375
NIC513	-0.023074
NIC514	-0.030335
NIC522	-0.094014
NIC523	-0.061779
PB303	-0.21513
PS2025	-0.0061215
PX179	-0.13279
QG2075	-0.0804
QG536	-0.050091
QG556	-0.0007443
QG557	0.068012
QW947	-0.062838
QX1212	-0.16596
QX1233	-0.15519
QX1791	-0.055603
QX1792	-0.11987
QX1793	-0.1059
QX1794	-0.037934
RC301	-0.18837
WN2001	0.0043906
WN2002	-0.043624
WN2033	-0.089249
XZ1513	-0.041795
XZ1514	0.010577
XZ1516	0.024073
