strain	median
AB1	-0.26352
BRC20067	-0.16623
CB4852	-0.1894
CB4854	-0.24235
CB4856	-0.18313
CB4932	-0.23802
CX11254	-0.20434
CX11262	-0.19837
CX11264	-0.22372
CX11271	-0.21246
CX11276	-0.055349
CX11285	-0.13837
CX11292	-0.26007
CX11307	-0.043698
CX11314	-0.18055
CX11315	-0.24693
DL200	-0.25019
DL226	-0.33217
DL238	-0.20397
ECA246	-0.17419
ECA248	-0.17052
ECA250	-0.22257
ECA251	-0.16663
ECA252	-0.096767
ECA259	-0.14379
ECA348	-0.079161
ECA349	-0.29789
ECA36	-0.1334
ECA363	-0.060417
ECA372	-0.25164
ECA396	-0.0036403
ED3005	-0.23256
ED3011	-0.20658
ED3012	-0.30531
ED3017	-0.14628
ED3040	-0.17796
ED3046	-0.29993
ED3048	-0.26252
ED3049	-0.31073
ED3052	-0.21309
ED3073	-0.22245
ED3077	-0.26178
EG4347	-0.19171
EG4349	-0.17829
EG4724	-0.20512
EG4725	-0.13412
EG4946	-0.19126
GXW1	-0.29035
JT11398	-0.1671
JU1088	-0.27682
JU1172	-0.21604
JU1200	-0.25648
JU1212	-0.17291
JU1213	-0.18022
JU1242	-0.16443
JU1246	-0.27636
JU1395	-0.1749
JU1400	-0.2442
JU1409	-0.20988
JU1440	-0.17675
JU1491	-0.29949
JU1530	-0.22085
JU1543	-0.1826
JU1568	-0.21946
JU1580	-0.17696
JU1581	-0.21169
JU1586	-0.22367
JU1652	-0.21557
JU1793	-0.20417
JU1808	-0.28238
JU1896	-0.20118
JU2001	-0.12273
JU2007	-0.19474
JU2131	-0.26012
JU2141	-0.16692
JU2234	-0.21561
JU2464	-0.28472
JU2466	-0.27099
JU2513	-0.17578
JU2519	-0.23437
JU2522	-0.13344
JU2526	-0.25094
JU2534	-0.26257
JU2565	-0.24433
JU2566	-0.15079
JU2578	-0.23911
JU258	-0.19974
JU2587	-0.20601
JU2593	-0.25755
JU2600	-0.17768
JU2800	-0.20167
JU2862	-0.09593
JU2866	-0.19726
JU2878	-0.18588
JU2879	-0.15074
JU2906	-0.22397
JU310	-0.1783
JU311	-0.22513
JU3125	-0.34262
JU3127	-0.25244
JU3134	-0.30665
JU3135	-0.19601
JU3137	-0.29512
JU3140	-0.21796
JU323	-0.20621
JU346	-0.19933
JU360	-0.22821
JU367	-0.15475
JU393	-0.18032
JU394	-0.20313
JU397	-0.22694
JU406	-0.26284
JU440	0.034463
JU561	-0.22766
JU642	-0.25151
JU751	-0.18948
JU774	-0.18734
JU775	-0.19848
JU778	-0.23382
JU782	-0.18298
JU792	-0.11699
JU830	-0.26299
JU847	-0.1705
KR314	-0.23067
LKC34	-0.22806
LSJ1	-0.084167
MY1	-0.23742
MY10	-0.24385
MY16	-0.12954
MY18	-0.0094344
MY2212	-0.25115
MY23	-0.28691
MY2453	-0.1865
MY2530	-0.22012
MY2535	-0.15913
MY2573	-0.21964
MY2693	-0.28617
MY2741	-0.23785
MY679	-0.14329
MY920	-0.22625
N2	-0.10484
NIC1	-0.21449
NIC1107	-0.32084
NIC166	-0.20376
NIC195	-0.065781
NIC199	-0.0032292
NIC2	-0.06644
NIC207	-0.1675
NIC231	-0.20848
NIC236	-0.29013
NIC242	-0.17189
NIC251	-0.082592
NIC252	-0.21987
NIC255	0.01368
NIC256	-0.082016
NIC258	-0.12117
NIC259	-0.11207
NIC260	-0.18319
NIC261	-0.18974
NIC262	-0.087578
NIC265	-0.26194
NIC266	-0.20991
NIC267	-0.22048
NIC268	-0.20801
NIC269	-0.15155
NIC271	-0.2757
NIC272	-0.19993
NIC274	-0.22724
NIC275	-0.2054
NIC276	-0.25027
NIC277	-0.19715
NIC3	-0.15724
NIC513	-0.20836
NIC514	-0.24859
NIC522	-0.22579
NIC523	-0.1591
PB303	-0.24392
PS2025	-0.13163
PX179	-0.24067
QG2075	-0.12623
QG536	-0.20673
QG556	-0.30794
QG557	-0.12832
QW947	-0.22201
QX1212	-0.23268
QX1233	-0.15853
QX1791	-0.13016
QX1792	-0.18174
QX1793	-0.25855
QX1794	-0.18062
RC301	-0.17048
WN2001	-0.17624
WN2002	-0.18701
WN2033	-0.098278
XZ1513	-0.24405
XZ1514	-0.066118
XZ1516	-0.085125
